Rate,Weight,Time,ell,p
0.85,0.02951300326664641,0.06779395676942845,0.0456932,0.01277066
0.851,0.029238770254122633,0.06740857801058497,0.04569192,0.01277525
0.852,0.028965549213201474,0.06702204976025151,0.0456569,0.01276733
0.853,0.02869333841127632,0.06663435978071894,0.04560262,0.01275234
0.854,0.028422136150446985,0.06624554097696522,0.04563008,0.01276844
0.855,0.02815194076762639,0.06585556909546382,0.0456567,0.01278451
0.856,0.027882750634656627,0.06546445470888647,0.04563125,0.01278111
0.857,0.02761456415843452,0.06507220701707792,0.04555739,0.01275953
0.858,0.027347379781046895,0.06467882247255395,0.04553173,0.01275649
0.859,0.02708119597991591,0.06428430861744297,0.04554228,0.01276752
0.86,0.02681601126795438,0.06388867160864115,0.04546395,0.01274487
0.861,0.026551824193732428,0.06349191205759334,0.04539822,0.01272725
0.862,0.026288633341652816,0.06309403346120666,0.04540295,0.01273688
0.863,0.026026437332139954,0.06269504195240846,0.04533775,0.01271996
0.864,0.02576523482183827,0.062294943359876405,0.04525894,0.01269803
0.865,0.02550502450382286,0.06189374361480336,0.04524953,0.01270311
0.866,0.025245805107821997,0.06149143967850429,0.04513547,0.01266807
0.867,0.024987575400451857,0.06108804463936128,0.0450727,0.01265309
0.868,0.02473033418546379,0.06068356076757209,0.04498926,0.01263037
0.869,0.024474080304004636,0.06027799351591458,0.04490629,0.01260808
0.87,0.024218812634890258,0.05987135004647613,0.04484534,0.01259463
0.871,0.023964530094892855,0.05946363034077297,0.04475043,0.01256825
0.872,0.023711231639042492,0.05905484201563364,0.04463067,0.01253243
0.873,0.023458916260943038,0.05864499394080422,0.0445543,0.01251383
0.874,0.023207582993103323,0.05823408852826041,0.04444888,0.01248415
0.875,0.022957230907283705,0.0578221357107678,0.04427849,0.01242927
0.876,0.02270785911485874,0.05740913096507564,0.04421069,0.0124149
0.877,0.022459466767196304,0.05699509249247643,0.04407518,0.01237422
0.878,0.02221205305605393,0.05658001913000275,0.04394904,0.01233751
0.879,0.021965617213992768,0.05616392126627476,0.04382736,0.01230286
0.88,0.02172015851480987,0.05574680343046605,0.04368599,0.0122607
0.881,0.021475676273989403,0.055328668085707675,0.04351951,0.01220889
0.882,0.021232169849172998,0.05490952788029413,0.04336977,0.01216398
0.883,0.020989638640652952,0.05448938524791984,0.04320596,0.01211378
0.884,0.020748082091881125,0.05406824725972932,0.04308215,0.01207978
0.885,0.020507499690005378,0.05364612130482442,0.0429167,0.01202953
0.886,0.020267890966425617,0.05322300944194927,0.04272189,0.01196784
0.887,0.020029255497374023,0.05279892424187792,0.04254891,0.01191516
0.888,0.019791592904519706,0.05237386779067029,0.04237167,0.01186109
0.889,0.019554902855598712,0.05194785373696362,0.04218979,0.01180544
0.89,0.01931918506507047,0.05152087460817615,0.04200735,0.01174993
0.891,0.019084439294801626,0.05109295360679007,0.0417924,0.01168162
0.892,0.01885066535477845,0.05066408767117702,0.04159147,0.01161929
0.893,0.01861786310384898,0.05023427980707741,0.04137815,0.01155224
0.894,0.018386032450496123,0.04980354029867049,0.041167,0.01148641
0.895,0.018155173353643025,0.04937188175944145,0.04098097,0.01143106
0.896,0.017925285823492076,0.048939302288804026,0.04072716,0.01134861
0.897,0.017696369922399046,0.04850582078823817,0.04052219,0.01128624
0.898,0.017468425765783818,0.04807142062043024,0.04027482,0.01120706
0.899,0.017241453523079424,0.0476361411146852,0.04002471,0.01112705
0.9,0.017015453418721,0.047199949820871556,0.03979344,0.01105504
0.901,0.01679042573317659,0.046762884826980454,0.03957173,0.01098727
0.902,0.01656637080402159,0.0463249341765016,0.03931329,0.0109049
0.903,0.016343289027058974,0.045886115772159904,0.03904761,0.0108199
0.904,0.01612118085748741,0.04544643799025965,0.03877818,0.0107337
0.905,0.01590004681111954,0.045005885391618684,0.03853128,0.0106571
0.906,0.01567988746565284,0.044564491526602634,0.03828935,0.0105829
0.907,0.015460703461995668,0.04412224363492821,0.03800667,0.01049236
0.908,0.01524249550565119,0.04367915591733074,0.03771746,0.0103995
0.909,0.015025264368162074,0.04323523402220204,0.03742342,0.01030503
0.91,0.01480901088861894,0.0427904808317146,0.03714264,0.01021638
0.911,0.014593735975236811,0.04234491113962166,0.03688492,0.01013759
0.912,0.014379440606999958,0.04189851850932329,0.03657434,0.01003742
0.913,0.014166125835384086,0.04145131166267762,0.03627984,0.0099443
0.914,0.013953792786154582,0.04100331211053394,0.0359535,0.0098384
0.915,0.013742442661248161,0.04055450019389866,0.03569768,0.00976206
0.916,0.013532076740741413,0.0401048951579884,0.03535794,0.00965141
0.917,0.013322696384911186,0.03965451395935384,0.03504262,0.00955122
0.918,0.013114303036391974,0.039203333174892295,0.03475137,0.00946153
0.919,0.012906898222435762,0.038751391470452694,0.03440328,0.00934863
0.92,0.012700483557280318,0.03829866971952714,0.03408853,0.00924998
0.921,0.012495060744632136,0.03784518866944439,0.03378262,0.00915544
0.922,0.012290631580270902,0.037390936859509255,0.03343329,0.00904335
0.923,0.012087197954782672,0.036935950144421664,0.03312761,0.00894977
0.924,0.011884761856429648,0.03648018498556987,0.03648018,0.0112735
0.925,0.011683325374164878,0.0360210084758119,0.03602101,0.01109171
0.926,0.01148289070080095,0.03556124651880892,0.03556128,0.01090992
0.927,0.011283460136342446,0.03510089832536726,0.03510089,0.01072786
0.928,0.011085036091492596,0.0346399672770396,0.03464004,0.01054881
0.929,0.010887621091345473,0.034178447221682916,0.03417847,0.01036797
0.93,0.010691217779275885,0.03371634996612239,0.03371639,0.0101888
0.931,0.01049582892104108,0.03325367921277825,0.03325385,0.01000961
0.932,0.010301457409106098,0.03279041404345106,0.03279042,0.00983287
0.933,0.010108106267211946,0.03232658039014296,0.03232659,0.00965585
0.934,0.009915778655200533,0.031862171164130475,0.03186218,0.00947831
0.935,0.009724477874115933,0.031397190980647936,0.03139733,0.00930387
0.936,0.009534207371601763,0.030931627528972216,0.03093167,0.00912791
0.937,0.009344970747616282,0.030465496857748717,0.03046549,0.00895414
0.938,0.009156771760489043,0.029998796768508827,0.02999885,0.00877977
0.939,0.00896961433334474,0.029531524727302607,0.02953152,0.00860678
0.94,0.008783502560922944,0.02906370348213512,0.02906374,0.00843639
0.941,0.008598440716824233,0.028595283889589186,0.02859535,0.00826329
0.942,0.008414433261217052,0.028126319054855683,0.02812654,0.00809266
0.943,0.008231484849042526,0.02765678717210407,0.02765679,0.00792086
0.944,0.008049600338758277,0.02718668545608403,0.02718667,0.00775197
0.945,0.00786878480166656,0.026716026082348472,0.02671614,0.00758475
0.946,0.007689043531876669,0.02624480705323142,0.02624495,0.00741664
0.947,0.007510382056956865,0.02577303749171515,0.02577345,0.00724912
0.948,0.0073328061493370365,0.025300694196879157,0.02530083,0.00708355
0.949,0.007156321838530021,0.024827800257453222,0.02482786,0.00691803
0.95,0.006980935424247158,0.024354354340452418,0.02435445,0.006753
0.951,0.006806653490492199,0.02388035633469664,0.02388036,0.00658853
0.952,0.006633482920727595,0.023405805007170728,0.02340611,0.00642635
0.953,0.006461430914218325,0.02293070418295857,0.02293075,0.00626309
0.954,0.006290505003671206,0.022455039787060187,0.02245505,0.00610239
0.955,0.0061207130743022985,0.021978845000135173,0.02197924,0.00594191
0.956,0.005952063384481842,0.021502094156665572,0.02150262,0.00578274
0.957,0.005784564588125544,0.021024804110955187,0.02102566,0.00562365
0.958,0.005618225759023519,0.020546941409694194,0.02054694,0.00546644
0.959,0.005453056417324145,0.020068576406337038,0.02006971,0.00530921
0.96,0.005289066558420417,0.019589622959049018,0.01958962,0.00515335
0.961,0.005126266684521734,0.019110150050334247,0.01911015,0.00499799
0.962,0.004964667839235448,0.018630139156171153,0.01863025,0.00484405
0.963,0.004804281645531699,0.018149602397706143,0.01815058,0.00469061
0.964,0.00464512034752136,0.017668496907896673,0.01766868,0.00453822
0.965,0.004487196856547714,0.017186905006427177,0.01718893,0.00438759
0.966,0.0043305248021713585,0.01670471819957273,0.01670468,0.00423747
0.967,0.0041751185887271775,0.016222033422520103,0.01622387,0.00408757
0.968,0.004020993458249068,0.015738770215680514,0.01573877,0.00393954
0.969,0.0038681655607003527,0.015255022554578397,0.01525556,0.0037929
0.97,0.0037166520326207264,0.014770717792349031,0.01477125,0.00364603
0.971,0.0035664710855123345,0.014285892097198032,0.01428613,0.00350078
0.972,0.0034176421055481564,0.013800533604383535,0.01380089,0.00335774
0.973,0.003270185766509347,0.013314685383369933,0.01331781,0.00321458
0.974,0.0031241241582617113,0.01282825422568692,0.01282983,0.00307294
0.975,0.0029794809335897277,0.012341300041340247,0.0123418,0.00293299
0.976,0.0028362814768511445,0.011853840314196739,0.01185454,0.00279388
0.977,0.0026945530987403927,0.011365849635197475,0.01136588,0.00265568
0.978,0.002554325262515471,0.01087736623958595,0.01087966,0.00251963
0.979,0.002415629848435197,0.010388431706168958,0.01038818,0.00238271
0.98,0.0022785014649917557,0.00989877305295168,0.00990037,0.00225032
0.981,0.0021429778179794822,0.009408693611723027,0.0094094,0.00211783
0.982,0.00200910015176604,0.008918120580996091,0.00892019,0.00198701
0.983,0.0018769137817005765,0.00842700681730799,0.00842868,0.00185731
0.984,0.0017464687429689897,0.007935373865933076,0.00793583,0.00172936
0.985,0.0016178205902647265,0.007444957232243731,0.0074485,0.00160446
0.986,0.0014910313957664676,0.0069505992776496784,0.00695318,0.00147836
0.987,0.001366171012349531,0.00645744486191763,0.00645739,0.00135496
0.988,0.001243318698466983,0.005963844779708242,0.00596879,0.00123459
0.989,0.0011225652472221174,0.005469552950292027,0.00547036,0.00111508
