Rate,Weight,Time
0.302,0.144356,0.036054049085928644
0.303,0.14483400000000002,0.03631708349176241
0.304,0.14531200000000002,0.03658011789759623
0.305,0.14579000000000003,0.036843152303429993
0.306,0.146268,0.03710618670926382
0.307,0.14674600000000002,0.037369221115097585
0.308,0.14722400000000002,0.037632255520931406
0.309,0.147702,0.03789528992676518
0.31,0.14818,0.038158324332599
0.311,0.148626,0.03842135873843276
0.312,0.149072,0.03868439314426658
0.313,0.149518,0.03894742755010035
0.314,0.14996400000000001,0.03921046195593417
0.315,0.15041000000000002,0.03947349636176794
0.316,0.15085600000000002,0.03973653076760176
0.317,0.15130200000000002,0.03999956517343553
0.318,0.15174800000000002,0.040262599579269344
0.319,0.15219400000000002,0.040525633985103116
0.32,0.15264000000000003,0.040788668390936936
0.321,0.15308400000000003,0.0410517027967707
0.322,0.15352800000000003,0.04131473720260452
0.323,0.15397200000000003,0.041577771608438285
0.324,0.15441600000000003,0.04184080601427211
0.325,0.15486000000000003,0.04210384042010587
0.326,0.15530400000000003,0.0423668748259397
0.327,0.15574800000000003,0.04262990923177346
0.328,0.15619200000000003,0.04289294363760729
0.329,0.15663600000000003,0.04315597804344105
0.33,0.15708000000000003,0.043419012449274874
0.331,0.15752200000000002,0.04368204685510864
0.332,0.15796400000000002,0.04394508126094246
0.333,0.15840600000000002,0.044208115666776224
0.334,0.15884800000000002,0.04447115007261005
0.335,0.15929000000000001,0.044734184478443816
0.336,0.159732,0.04499721888427764
0.337,0.160174,0.0452602532901114
0.338,0.160616,0.04552328769594523
0.339,0.161058,0.04578632210177899
0.34,0.1615,0.046049356507612826
0.341,0.16194,0.04631239091344658
0.342,0.16238,0.04657542531928041
0.343,0.16282,0.04683845972511416
0.344,0.16325999999999996,0.047101494130947955
0.345,0.16369999999999998,0.047364528536781754
0.346,0.16413999999999998,0.04762756294261554
0.347,0.16457999999999998,0.047890597348449346
0.348,0.16501999999999997,0.04815363175428314
0.349,0.16545999999999997,0.04841666616011693
0.35,0.1659,0.04867970056595072
0.351,0.16633799999999999,0.048942734971784516
0.352,0.16677599999999998,0.04984839207686306
0.353,0.167214,0.050170320171750424
0.354,0.167652,0.050492248266637785
0.355,0.16809,0.05081417636152517
0.356,0.168528,0.051136104456412534
0.357,0.168966,0.05145803255129989
0.358,0.169404,0.051779960646187256
0.359,0.169842,0.05210188874107462
0.36,0.17028000000000001,0.052423816835961985
0.361,0.170716,0.05274574493084934
0.362,0.171152,0.05306767302573671
0.363,0.171588,0.05338960112062407
0.364,0.172024,0.053711529215511436
0.365,0.17246,0.05403345731039879
0.366,0.172896,0.05435538540528616
0.367,0.17333199999999999,0.05467731350017352
0.368,0.17376799999999998,0.05499924159506088
0.369,0.174204,0.05532116968994824
0.37,0.17464,0.0556430977848356
0.371,0.17507399999999998,0.05596502587972297
0.372,0.17550799999999997,0.05628695397461034
0.373,0.175942,0.05660888206949769
0.374,0.17637599999999998,0.05693081016438506
0.375,0.17680999999999997,0.05725273825927242
0.376,0.17724399999999998,0.05757466635415978
0.377,0.17767799999999997,0.05789659444904715
0.378,0.17811199999999996,0.0582185225439345
0.379,0.17854599999999995,0.05854045063882187
0.38,0.17897999999999997,0.05886237873370924
0.381,0.17945099999999997,0.0591843068285966
0.382,0.17992199999999997,0.05950623492348396
0.383,0.18039299999999997,0.05982816301837132
0.384,0.18086399999999997,0.06015009111325868
0.385,0.18133499999999997,0.060472019208146044
0.386,0.181806,0.06079394730303341
0.387,0.182277,0.06111587539792077
0.388,0.182748,0.06143780349280814
0.389,0.183219,0.0617597315876955
0.39,0.18369,0.06208165968258286
0.391,0.18412099999999998,0.062403587777470224
0.392,0.184552,0.06272551587235758
0.393,0.18498299999999998,0.06304744396724495
0.394,0.185414,0.0633693720621323
0.395,0.18584499999999998,0.06369130015701968
0.396,0.186276,0.06401322825190703
0.397,0.18670699999999998,0.06433515634679439
0.398,0.187138,0.06465708444168175
0.399,0.18756899999999999,0.06497901253656911
0.4,0.188,0.06530094063145647
0.401,0.188429,0.06562286872634383
0.402,0.188858,0.0659447968212312
0.403,0.189287,0.06626672491611857
0.404,0.189716,0.06658865301100592
0.405,0.190145,0.06691058110589329
0.406,0.19057400000000002,0.06723250920078065
0.407,0.19100299999999998,0.06755443729566801
0.408,0.191432,0.06787636539055535
0.409,0.191861,0.06819829348544273
0.41,0.19229,0.06852022158033007
0.411,0.192717,0.06884214967521746
0.412,0.19314399999999998,0.06916407777010479
0.413,0.193571,0.06948600586499219
0.414,0.193998,0.06980793395987953
0.415,0.194425,0.07012986205476691
0.416,0.194852,0.07045179014965425
0.417,0.195279,0.07077371824454164
