Rate,Weight,Time,ell,p,p^+_x,p^+_y,i,p^-_x,p^-_y,N
0.35,0.16666666666666666,0.043004256538353,0.06391221,0.01975377,0.012489985,0.0074534525,0.0054146,0.00444894,0.00254523,0.16666268
0.351,0.16666666666666666,0.04326404009737284,0.0651502,0.02026264,0.012921189999999999,0.007603764999999999,0.00539328,0.00440969,0.002600075,0.16666403
0.352,0.16666666666666666,0.043523343367744674,0.06531867,0.02029659,0.013178180000000001,0.00781892,0.00518579,0.004204145,0.0024212125,0.16666604
0.353,0.16666666666666666,0.04378301038903452,0.06581723,0.02043424,0.013192295,0.0077859175,0.00522133,0.004295675,0.0025144775,0.16666505
0.354,0.16666666666666666,0.04404296026158354,0.06618718,0.02056261,0.013464359999999998,0.007924289999999999,0.00504525,0.004136125,0.0024388625,0.16664203
0.355,0.16666666666666666,0.044302618072189125,0.06683226,0.02080013,0.01378039,0.008127575,0.00494905,0.004020045,0.0023498825,0.16666653
0.356,0.16666666666666666,0.044563474515908516,0.0672083,0.02092071,0.014002265,0.0084113325,0.00483418,0.0039059900000000002,0.0021537450000000003,0.16666666
0.357,0.16666666666666666,0.044822602858309996,0.06747123,0.020969,0.01408641,0.008342055000000001,0.00472876,0.00386829,0.002232545,0.16666663
0.358,0.16666666666666666,0.04508396094425565,0.06821303,0.02126572,0.014437005,0.0086778125,0.00463181,0.0037544550000000003,0.0020537575,0.16666661
0.359,0.16666666666666666,0.045344739722167536,0.06793183,0.02105268,0.014355315,0.0084683175,0.00451989,0.003697225,0.0021641125,0.16666364
0.36,0.16666666666666666,0.04560625393443714,0.06873147,0.0214,0.014837605,0.0088252325,0.00432707,0.003491285,0.0019705325,0.16666653
0.361,0.16666666666666666,0.04586637127911501,0.06931362,0.02158845,0.01503911,0.008845394999999999,0.00428785,0.003450115,0.0020295175,0.16666645
0.362,0.16666666666666666,0.046128230850298366,0.0693946,0.02156001,0.015162875,0.0089720575,0.00415168,0.00332938,0.0019135799999999998,0.16666663
0.363,0.16666666666666666,0.04638935510920951,0.06970316,0.02161431,0.015127715000000002,0.008994957500000001,0.0041464,0.00340525,0.001927325,0.16666658
0.364,0.16666666666666666,0.046650558048345094,0.07053949,0.02196651,0.015532885,0.0092427525,0.00403154,0.00327463,0.0018420650000000002,0.1666664
0.365,0.16666666666666666,0.046910885280902544,0.07147611,0.02232625,0.01589835,0.009340494999999999,0.00395747,0.0031980150000000002,0.0018844975000000001,0.16666663
0.366,0.16666666666666666,0.047172977391074636,0.07222624,0.02260941,0.01613043,0.009424515000000001,0.00390657,0.0031824749999999997,0.0019211074999999998,0.16666649
0.367,0.16666666666666666,0.04743706634762497,0.07249207,0.02266194,0.01629953,0.009571905,0.00375628,0.00307208,0.00181176,0.16650471
0.368,0.16666666666666666,0.04769652660011547,0.07300875,0.02285198,0.016595235,0.0097552975,0.00363533,0.002939165,0.0017217925,0.16665502
0.369,0.16666666666666666,0.047959054411404786,0.07400344,0.02324739,0.01695424,0.009977199999999999,0.00357549,0.002887265,0.0016708425,0.1666556
0.37,0.16666666666666666,0.04822223644045777,0.07313166,0.02275203,0.016649575,0.0098371875,0.00348516,0.00284715,0.001631035,0.16666642
0.371,0.16666666666666666,0.04848589920147878,0.07463735,0.02338464,0.01703642,0.00995359,0.00351274,0.00292422,0.00176615,0.16666611
0.372,0.16666666666666666,0.0487461027188519,0.07519018,0.02356808,0.01737688,0.010200850000000001,0.00337232,0.0027539799999999996,0.0016199099999999998,0.16664575
0.373,0.16666666666666666,0.049009616844207994,0.0757182016,0.0237878213,0.01782412567,0.010529391215,0.00314654538,0.002497521029,0.0014019787724999999,0.166663959
0.374,0.16666666666666666,0.04927165482450238,0.07590246,0.02377112,0.01771607,0.010429885,0.0031461,0.00259606,0.00150234,0.16666667
0.375,0.16666666666666666,0.04953395882868518,0.0765872222,0.0240326991,0.018088500224999998,0.0106861196925,0.00301709675,0.002443040623,0.0013728309185,0.166664925
0.376,0.16666666666666666,0.04979739511758615,0.07670426,0.02401387,0.01819164,0.010717099999999999,0.00291571,0.0023498850000000003,0.0013469825000000002,0.16666661
0.377,0.16666666666666666,0.050061587969799745,0.07749264,0.02432836,0.01849389,0.010882045,0.00283318,0.00228855,0.001312525,0.16666347
0.378,0.16666666666666666,0.05032533569600172,0.0776918728,0.0243486571,0.018602070905,0.0110399281925,0.00273814217,0.002215028128,0.0011994812415999998,0.166666509
0.379,0.16666666666666666,0.050590811292467765,0.07813351,0.02449753,0.01877138,0.011017560000000001,0.00267773,0.002165995,0.0012611275,0.16666553
0.38,0.16666666666666666,0.050852260078010234,0.0788741425,0.0247529504,0.01907703681,0.011280245865,0.00255414228,0.0020762145829999997,0.0011438244034999998,0.166666516
0.381,0.16666666666666666,0.05111650412510353,0.0796374946,0.0250595113,0.01946564877,0.011464405694999999,0.00240340474,0.001933089099,0.0010893240355,0.166666649
0.382,0.16666666666666666,0.05138264824212698,0.07971352,0.02499572,0.019352309999999998,0.011306825,0.00243434,0.00200995,0.001228785,0.16666663
0.383,0.16666666666666666,0.051645216341891974,0.0803595797,0.0252399194,0.019736896990000002,0.011585324765000002,0.00226403266,0.001832835907,0.0010667871555,0.166666635
0.384,0.16666666666666666,0.05190993296722216,0.08109607,0.02551273,0.020002930000000002,0.011763925000000001,0.00218121,0.001782385,0.0338896225,0.16666636
0.385,0.16666666666666666,0.05217609096908156,0.0818140182,0.0257733145,0.02022805497,0.011877882355,0.00211551646,0.001761476584,0.001014691985,0.16666663
0.386,0.16666666666666666,0.052440018075615547,0.0821543472,0.0258600814,0.02045263369,0.012021997865,0.00201722166,0.0016310394459999999,0.0009267796949999999,0.166662365
0.387,0.16666666666666666,0.05270791720923673,0.08324312,0.0263551,0.021003855000000002,0.0122498775,0.00181947,0.0014516949999999998,0.0008962775,0.16665203
0.388,0.16666666666666666,0.052972824065729125,0.0829957788,0.0261667138,0.020958756925000002,0.012246264122500001,0.00173165787,0.001379132513,0.0008382192935,0.166662759
0.389,0.16666666666666666,0.05323681611440563,0.083737506,0.0264142651,0.02119507719,0.012510502675,0.0016812884,0.0013494276,0.0007142177032,0.166661005
0.39,0.16666666666666666,0.05350255349096775,0.0840890696,0.0264920294,0.02133672767,0.012507844475,0.00161965536,0.001290436949,0.0007525240205,0.166665263
0.391,0.16666666666666666,0.05376781924428758,0.0845446158,0.0266330981,0.021541347575,0.0126694117575,0.00150427697,0.0012086792139999998,0.0006662076892999999,0.166666093
0.392,0.2,0.055694115120435234,0.08807892,0.02946284,0.017696285,0.0100345425,0.00935353,0.007313635000000001,0.0042597675,0.19999944
0.393,0.2,0.056019467168789146,0.0886362645,0.0297273132,0.01757190037,0.010774336435,0.00942325854,0.00752563806,0.0038190574516,0.199999978
0.394,0.2,0.05634652559362176,0.09040104,0.030345,0.018107465,0.010422342499999999,0.00934635,0.007513805,0.0042487525,0.19999996
0.395,0.2,0.05667979336061239,0.09017573,0.03015418,0.0180524,0.01021379,0.0091868,0.0074332,0.00437809,0.19999951
0.396,0.2,0.05701167414356917,0.09086038,0.03048828,0.018778549999999998,0.011050045,0.00885942,0.00701763,0.003765285,0.19999998
0.397,0.2,0.05734278703580879,0.09130399,0.03056295,0.019004455,0.0109944575,0.00867006,0.00689122,0.00383203,0.19999998
0.398,0.2,0.05767319966431672,0.09321177,0.03141819,0.019637904999999997,0.011329502499999998,0.00868062,0.00688906,0.00384025,0.19999997
0.399,0.2,0.05800548388575133,0.09428431,0.03185031,0.019966785,0.0115438725,0.00861714,0.006878560000000001,0.0038080200000000005,0.1999988
0.4,0.2,0.05833985480896389,0.0940415421,0.0316983432,0.02014602197,0.011907441165000001,0.00833243876,0.00661620889,0.00347171764,0.199964065
0.401,0.2,0.05867181997695384,0.0950041,0.03207073,0.020480159999999997,0.011581539999999998,0.00826965,0.006571845,0.0038612925,0.19999959
0.402,0.2,0.059005832847611905,0.09488899,0.03189479,0.020597345,0.0118330825,0.00800224,0.0063738300000000005,0.003591045,0.19999997
0.403,0.2,0.05933806219314462,0.09633261,0.03250715,0.021074259999999997,0.012192619999999998,0.00795617,0.006354595,0.0034944475,0.19999955
0.404,0.2,0.05967384207474036,0.0973734602,0.0330176042,0.021488055565,0.0126831244425,0.00788696423,0.006292651655,0.0032825077225,0.199999816
0.405,0.2,0.060008199574456224,0.0981728259,0.0333133072,0.021827459495,0.012830451537499999,0.00776632505,0.006195096705,0.0032592116285,0.199999998
0.406,0.2,0.06034135156408765,0.09904769,0.03359505,0.022221295000000002,0.012761757500000002,0.00759324,0.0060609,0.00338309,0.19999707
0.407,0.2,0.06067901769399576,0.0999488788,0.0340521104,0.02262053413,0.013171765695,0.00749875392,0.00597302108,0.003168802135,0.199999969
0.408,0.2,0.061012326774275545,0.09949559,0.03365124,0.022705345000000002,0.0131883525,0.00717551,0.005689755,0.0030590975,0.19999955
0.409,0.2,0.06134833647822073,0.10034246,0.03401973,0.02314204,0.01319683,0.00700361,0.005538095,0.0031613175,0.19998932
0.41,0.2,0.061683993714214576,0.10115415,0.03431187,0.023558095,0.013515197500000001,0.00686392,0.00538365,0.0029959450000000003,0.19999987
0.411,0.2,0.062019930710086824,0.10206154,0.0346492,0.023804655,0.0136180875,0.00679307,0.005385845,0.0030295325000000003,0.19999996
0.412,0.2,0.06235740630442257,0.10273097,0.03493893,0.024158134999999997,0.013898627499999998,0.00664216,0.005252430000000001,0.0028724650000000003,0.19999998
0.413,0.2,0.06269472810232515,0.103735328,0.0353681124,0.024640984135,0.014260112527499999,0.00650938073,0.005109332965,0.0027216002085,0.199997598
0.414,0.2,0.0630352840757942,0.10313022,0.03499936,0.024521255,0.013745157499999999,0.00629547,0.004972325,0.0030654824999999998,0.19999997
0.415,0.2,0.06336993832997928,0.10521827,0.03590058,0.025272055,0.0144251375,0.00617223,0.004908325,0.0027660925,0.19999977
0.416,0.2,0.06370814856472858,0.106401262,0.0364383774,0.02582494854,0.01485430566,0.00606451332,0.004768118,0.002575000166,0.19999997
0.417,0.2,0.06404659251354647,0.1063063,0.0362524,0.025925455,0.0148963075,0.00585537,0.004590365,0.0024972724999999998,0.19999219
0.418,0.2,0.06438476157017571,0.10780369,0.03688878,0.02641761,0.015130075,0.00580766,0.00457318,0.00252048,0.19999949
0.419,0.2,0.06472487880840458,0.10807651,0.0369116,0.026539575,0.015218487499999999,0.00565775,0.0044900949999999995,0.0024594774999999996,0.19999989
0.42,0.2,0.06506378869953103,0.10918956,0.03738869,0.02708369,0.015478635000000001,0.00551019,0.004327735,0.0024005675,0.19999833
0.421,0.2,0.06540392894597505,0.10983077,0.0376316486,0.02747512983,0.015736413015,0.00532075974,0.00414807434,0.002266203138,0.199999985
0.422,0.2,0.06574533076628927,0.1100443,0.03764801,0.027660215000000002,0.0157415375,0.00513194,0.00400346,0.00227082,0.19999998
0.423,0.2,0.06608542295401054,0.11136485,0.03819389,0.02809632,0.01605607,0.00507295,0.003978175,0.0021942474999999996,0.19999899
0.424,0.2,0.06642774700739451,0.111746495,0.0383488914,0.028417010950000002,0.016259801325,0.0048714085,0.0037891179100000005,0.002054560918,0.199999954
0.425,0.2,0.06676951420551615,0.11326463,0.03895394,0.028814225,0.0163483725,0.00486249,0.0038427549999999998,0.0022077575,0.19999994
0.426,0.2,0.0671120988338606,0.113886998,0.0391805144,0.029142235215,0.0166997031975,0.00465298937,0.003701179225,0.0019872953675,0.19999998
0.427,0.2,0.06745526001171899,0.113464059,0.0388569872,0.029172511584999998,0.0167165044825,0.00446621743,0.003495335995,0.0018733119274999999,0.199990958
0.428,0.2,0.06779592682976188,0.115336836,0.0397065307,0.029927295945,0.017083424992500002,0.00434400281,0.003382324865,0.0018488544925,0.199997291
0.429,0.2,0.06813982513321942,0.115627822,0.0397104839,0.03004304572,0.017172055720000003,0.00423494146,0.0033070037799999997,0.0017920179369999999,0.199996951
0.43,0.2,0.06848405544789565,0.11637926,0.04001283,0.030369745,0.0172004725,0.00408936,0.00321024,0.00187451,0.19999997
0.431,0.2,0.06882926662465991,0.117326223,0.0404284152,0.030739805045,0.0175100862225,0.00398833551,0.0031419474349999995,0.0017218846724999998,0.199999961
0.432,0.2,0.06917260015367796,0.117771382,0.0405241857,0.031164591485,0.0177490654125,0.00370495873,0.0028651376749999997,0.0015822652104999998,0.199999954
0.433,0.2,0.06951852144785027,0.118593803,0.0408909709,0.031499019164999996,0.017916945512499997,0.00360306037,0.002792074435,0.0015389906755,0.199997338
0.434,0.2,0.06986428918864071,0.120037956,0.0414339213,0.031862607825,0.0183038125925,0.00359892625,0.002845850135,0.0014523286999,0.199999413
0.435,0.2,0.07020885671048857,0.120785044,0.0416897092,0.032270731680000005,0.018402547910000004,0.00340460884,0.00267246605,0.001442993435,0.199997243
0.436,0.2,0.07055663957719527,0.121944497,0.0423092172,0.032991222274999996,0.0188165161775,0.00315638485,0.002408441762,0.0012661802866,0.199996542
0.437,0.2,0.07090240878982708,0.122609758,0.0424641167,0.03313281887,0.018784249014999997,0.00309201216,0.002410441109,0.0013801505265,0.199998315
0.438,0.2,0.07124969307356231,0.123485976,0.0427770464,0.03350234579,0.019161170015,0.00298034602,0.002307828195,0.0011837825423,0.19999954
0.439,0.2,0.07159765434771484,0.12422045,0.04307788,0.033884214999999995,0.019139157499999997,0.00280603,0.002164315,0.0012902675,0.1999989
0.44,0.2,0.07194790723851768,0.12422363,0.04306872,0.03401021,0.019057145,0.00264914,0.00202848,0.00139304,0.19999977
0.441,0.2,0.07229481878300253,0.12518357,0.0432897302,0.034329764045,0.0194180253225,0.00252869011,0.00195471701,0.001153832196,0.199990163
0.442,0.2,0.07264455813447897,0.126353532,0.0438536785,0.034879754115,0.0199522702575,0.00238108787,0.001816569568,0.00090941004589,0.199999981
0.443,0.2,0.07299523379979232,0.127699249,0.0443444074,0.03523977462,0.020091765629999998,0.00230650096,0.001838752344,0.0009469126647000001,0.199999235
0.444,0.2,0.07334394011948889,0.127557669,0.044175445,0.035460585815,0.0201825117475,0.00205757377,0.001565175452,0.0008174679898,0.199999945
0.445,0.2,0.07369465143661112,0.129144095,0.0448537947,0.035959295755,0.0203820972775,0.00199816359,0.001563848273,0.0008740275293,0.199998141
0.446,0.2,0.07404707683704027,0.129133706,0.044776164,0.036058842275,0.020546917687500003,0.00184615105,0.001430581852,0.0007185524625200001,0.199990699
0.447,0.2,0.07439797608949461,0.13016935,0.045189216,0.036530124885,0.0206544088125,0.00168352943,0.00129480394,0.000758302846,0.199999956
0.448,0.2,0.07475054786762336,0.132239228,0.0461483288,0.037380908384999995,0.021197075632499996,0.00150372423,0.001158751844,0.0006193674065,0.199978448
0.449,0.2,0.07510248923402196,0.132601124,0.0462050951,0.037562248165,0.0213546346225,0.00138083237,0.001057189126,0.00053072562747,0.199999929
0.45,0.2,0.07545824560460193,0.132690055,0.0462387384,0.037620662045,0.0213471994625,0.00129519011,0.001001344643,0.000501658213346,0.19999996
0.451,0.2,0.0758099934236153,0.133512907,0.0463486991,0.037935598795,0.021520664917499998,0.00113859871,0.000881972051,0.000466173723,0.19999997
0.452,0.2,0.07616446931517465,0.13533259,0.0472559216,0.038730859931499995,0.02192930355575,0.000953405937,0.0007357534605,0.00040660413695000003,0.199999055
0.453,0.2,0.07651941877176804,0.135874596,0.0473853069,0.0389531231065,0.02210319762325,0.000847964687,0.0006497406785,0.00032543528396,0.199999966
0.454,0.2,0.0768754388295314,0.136088683,0.0473627563,0.039077816542,0.022139970241,0.000717749216,0.0005483534519999999,0.00029181698439999996,0.199999872
0.455,0.2,0.07723118333233597,0.137035203,0.0476876793,0.039471629985,0.0223629371625,0.00057833973,0.000438708266,0.00022536766089,0.199999935
0.456,0.2,0.07758845074336367,0.137843234,0.048026447,0.039829306999,0.0224914386895,0.000442167002,0.000336994078,0.0002188003694,0.199999922
0.457,0.2,0.07794542918343535,0.13884832,0.0483811534,0.0402368146835,0.02277530498175,0.000300052233,0.0002324741084,0.00011627137879580001,0.199997134
0.458,0.2,0.07830382809778931,0.14001664,0.0489474308,0.04075918652049999,0.023056605190249997,0.000147023959,0.0001139104782,5.7576824618999995e-05,0.199999907
0.459,0.2,0.0786614726509872,0.14096615,0.0492230302,0.04114228466344,0.02325678465172,1.51247312e-06,1.175670856e-06,1.6238658579999998e-06,0.199993147
0.46,0.2,0.07902583841166726,0.139998934,0.0487019278,0.04074991517160445,0.023033617525802224,3.00567911e-08,1.6970946255000002e-07,8.485473127500163e-08,0.199999586
0.461,0.2,0.07939329842613593,0.138998442,0.0485034083,0.04044471146215205,0.023162817161076023,3.83756959e-08,2.463096086e-08,2.8749730843e-07,0.199999861
0.462,0.2,0.07976191872227031,0.137998664,0.0482784492,0.040133014229656996,0.022581333034828496,1.06140686e-07,9.39960625e-08,4.9524938825e-07,0.199999985
0.463,0.2,0.0801317206762859,0.136999907,0.0480764919,0.03982973012647032,0.02240816930323516,4.70593582e-11,2.35296791e-11,1.1765154360986e-11,0.199999985
0.464,0.2,0.0805027048597087,0.135999744,0.0478686188,0.0395254739126113,0.02342913759630565,3.03747774e-08,7.347186750000001e-08,4.3962701710000005e-08,0.199999955
0.465,0.2,0.08087485594104944,0.134999446,0.0476644131,0.039223519093817744,0.02265685376690887,4.39123645e-08,7.056572714999999e-08,4.23572220575e-07,0.199999953
0.466,0.2,0.08124816306267817,0.133999248,0.0474331598,0.038914861751062776,0.02125137833553139,8.89787445e-09,6.756484735e-09,1.046509033675e-07,0.199999928
0.467,0.2,0.0816226329606266,0.132999623,0.0472332808,0.038616766718019085,0.022909175369009542,3.63961825e-10,1.9561502590000002e-10,1.0078449192000001e-10,0.199999912
0.468,0.2,0.08199827402002649,0.131999676,0.0470212737,0.03831618554999988,0.020937286064999942,2.27140673e-16,1.135703365e-16,1.5191810756785167e-08,0.199999964
0.469,0.2,0.0823750835433314,0.130999757,0.046803618,0.03801503353469985,0.023284228087349926,4.81306003e-08,1.2133873875e-07,1.15964372475e-07,0.199999985
0.47,0.2,0.08275307353048214,0.129997343,0.0465830298,0.03771370975114805,0.020195231465574025,9.28977039e-08,6.001222765e-08,1.219224383825e-06,0.199999965
0.471,0.2,0.08313218846419304,0.128999999,0.0463718177,0.03741745385159364,0.01995431868579682,1.96812716e-10,4.97280044e-10,4.79696917e-10,0.2
0.472,0.2,0.08351249198577851,0.127999709,0.0461561709,0.0371202930998126,0.019685470979906302,5.97003748e-08,1.699949064e-07,8.897873520999999e-08,0.199999974
0.473,0.2,0.083893947122674,0.127,0.0459336983,0.036822448636180616,0.02060838429809031,2.76387681e-11,2.6287683805e-10,1.40157768405e-10,0.2
0.474,0.2,0.08427657421466164,0.125999459,0.0457166235,0.03652707983349475,0.022130176206747374,4.42330105e-08,3.4414709125e-07,1.7208120599644998e-07,0.199999924
0.475,0.2,0.08466036332358413,0.124999828,0.0454734145,0.03622521385,0.021750118885,0.0,0.0,3.39157715e-17,0.199999919
0.476,0.2,0.08504530498818634,0.123999909,0.0452671808,0.03593551626625202,0.02392247304312601,6.74959681e-11,3.3832006528999995e-11,1.7700140096499996e-11,0.199999984
0.477,0.2,0.08543142744665519,0.122999482,0.0450395918,0.0356403434351452,0.0220485606075726,2.33297096e-08,1.16648548e-08,8.94724852e-09,0.199999971
0.478,0.2,0.08581870345856882,0.121999801,0.0448102626,0.03534587828219968,0.02164369972109984,9.63560065e-09,5.6246818425e-08,2.8123409226441978e-08,0.19999994
0.479,0.2,0.08620715115829282,0.120999333,0.0445967971,0.03505717587897345,0.021688368599486727,1.05420531e-08,6.82087406e-09,1.1825748503e-07,0.199999906
0.48,0.2,0.08659674255525016,0.119999864,0.0443621831,0.034763309132561086,0.017737417303280545,1.23487783e-09,6.477913313e-10,3.2389566565e-10,0.199999985
0.481,0.2,0.08698751175171213,0.118999976,0.0441367481,0.034473207452780076,0.01776583281039004,2.99443984e-09,1.497946095921e-09,7.489730479605e-10,0.199999996
0.482,0.2,0.0873794622462003,0.117999361,0.0438988782,0.03418015938051605,0.024612830890258026,4.20389679e-08,4.592693335e-08,3.1365244867499997e-07,0.199999955
0.483,0.2,0.08777256140633621,0.116999432,0.0436688501,0.03389079275,0.017808861187,3.0663291e-19,8.664230189999999e-19,3.2474867395e-18,0.199999749
0.484,0.2,0.08816683714477774,0.115999063,0.0434353214,0.033601226238728646,0.016810497564144322,3.65225427e-08,2.231955317e-08,4.15737235585e-07,0.199999758
0.485,0.2,0.08856224410815655,0.114999999,0.0432009086,0.03331272906928074,0.02424502634464037,6.14385143e-11,4.3377851515e-10,2.29875903675e-10,0.2
0.486,0.2,0.08895884749483779,0.113999979,0.0429648503,0.03302452596325512,0.016512262982212474,1.73489765e-10,8.674488311547808e-11,4.365574645973904e-11,0.19999999
0.487,0.2,0.08935661156041964,0.112999989,0.0427271922,0.032736851244760654,0.019829267962380326,1.10478695e-10,5.844720939000001e-11,1.58302200695e-10,0.199999996
0.488,0.2,0.08975557426924832,0.111999682,0.0425049694,0.0324549016,0.01819078483,1.09364858e-19,5.4682429e-20,3.7176463850000003e-19,0.199999984
0.489,0.2,0.09015567610087805,0.110999973,0.042246462,0.03216281025085915,0.024972496015429578,4.98281694e-10,4.1322861299999997e-10,3.399867835e-10,0.199999988
0.49,0.2,0.09055698974862655,0.109999366,0.0420075488,0.03187756675722065,0.024612273678610325,3.26855587e-08,2.1633006935e-07,1.0816503467500263e-07,0.199999821
0.491,0.2,0.0909594517293062,0.108998708,0.0417701964,0.0315938715629558,0.0202302697314779,3.28740884e-08,1.825005275e-08,9.18010865375e-07,0.199999827
0.492,0.25,0.09621194618968752,0.0617974616,0.0281128727,0.01285949938,0.007264439602,0.0106733967,0.006605487760000001,0.0033809836924000003,0.249999954
0.493,0.25,0.09670485797956327,0.0626687,0.02852244,0.013278125000000002,0.006903972500000001,0.01049287,0.006482635,0.0077814775,0.24999998
0.494,0.25,0.0971987689082427,0.06352002,0.0289231,0.01368946,0.0093933,0.01031266,0.00636021,0.007004265,0.24999998
0.495,0.25,0.09769367587724187,0.064359471,0.0293204388,0.014095398579999998,0.01688535737,0.0101346069,0.00623939798,0.00311969899,0.249999982
0.496,0.25,0.09818959286747564,0.0651864678,0.0297131764,0.01449607134,0.0073085753093,0.00995762712,0.00611961603,0.003059808015,0.249999982
0.497,0.25,0.09868653052955631,0.06601303,0.03010719,0.01489544,0.00810503,0.00978199,0.006001085000000001,0.0068378525,0.24999998
0.498,0.25,0.0991844952250669,0.06688584,0.03051776,0.015305505,0.0080903125,0.00960923,0.005885335,0.0077552975,0.24999998
0.499,0.25,0.09968350899273414,0.06759114,0.0308654,0.015664445,0.0096770025,0.00943655,0.005768405,0.0037470224999999998,0.24999998
0.5,0.25,0.10018357117902274,0.0683699747,0.0312418263,0.016043142545,0.0080215712725,0.00926655619,0.005654376585000001,0.0028390714213000004,0.249999982
0.501,0.25,0.09968469556867524,0.06913284,0.03161357,0.01641615,0.011513365000000001,0.00909787,0.005541255,0.0049175174999999995,0.24999998
0.502,0.25,0.09918689299834448,0.06986395,0.03197121,0.016777115,0.008969357499999999,0.00892988,0.005429089999999999,0.007544235,0.24999998
0.503,0.25,0.09869017395202846,0.07061918,0.03234301,0.017144415,0.0085722075,0.00876502,0.00531923,0.002659615,0.24999998
0.504,0.25,0.09819454886134206,0.0713259003,0.0326921592,0.017493797065,0.008820645772,0.00860193655,0.00521049637,0.003013280044,0.249999983
0.505,0.25,0.09770002397244194,0.07202276,0.03304001,0.01783974,0.01074809,0.00843975,0.005102615,0.006939297499999999,0.24999998
0.506,0.25,0.09720662337326809,0.07272061,0.03338856,0.018182729999999998,0.013661785,0.00828062,0.0049973100000000005,0.004617495,0.24999998
0.507,0.2,0.0975380290480179,0.10695434,0.04301013,0.004314020000000002,0.0036349400000000006,0.03710221,0.027247805,0.0208460825,0.19998468
0.508,0.2,0.0979538803443257,0.10762416,0.04338851,0.004818915,0.0039859275,0.03678516,0.026998,0.01592162,0.19999996
0.509,0.2,0.0983720108834025,0.108893968,0.0439925006,0.005526371519999998,0.01093653671,0.0364192475,0.02673889786,0.01336944893,0.19999425
0.51,0.2,0.09878975813250968,0.10884284,0.04410032,0.005810744999999999,0.0113444725,0.03613003,0.026478435,0.0168191775,0.19999997
0.511,0.2,0.09920882651000118,0.10947392,0.04446742,0.006314765000000002,0.003157382500000001,0.03580119,0.026218395,0.0165109775,0.19999724
0.512,0.2,0.09962897822644631,0.11011758,0.04484127,0.006826260000000002,0.0064758900000000015,0.03546807,0.025955614999999998,0.0187942675,0.19998847
0.513,0.2,0.10004857523234176,0.11073281,0.0452019,0.00731949,0.004731065,0.03514612,0.02570086,0.01331928,0.19999508
0.514,0.2,0.10046893622954456,0.111345389,0.0455626192,0.007812440360000001,0.003950405624700001,0.0348235639,0.02544579129,0.020928284635,0.199999985
0.515,0.2,0.10089053368264209,0.11194271,0.04591792,0.008302855,0.013296857499999998,0.03449809,0.025188265,0.0154548425,0.19999712
0.516,0.2,0.10131253680445651,0.11259598,0.04629915,0.00881393,0.015215375,0.03416971,0.024930065,0.0126970225,0.19999738
0.517,0.2,0.10173506780042738,0.11321817,0.0466666333,0.009311697690000002,0.004656266949691001,0.0338452354,0.02467419841,0.013864992925,0.199999297
0.518,0.2,0.10215835555423176,0.113840302,0.0470354102,0.009810438740000002,0.0050634964740000005,0.0335190472,0.02441769681,0.020667395625,0.199999942
0.519,0.2,0.10258235966587577,0.114450401,0.0473989854,0.010304977360000002,0.005173130288300001,0.0331937577,0.02416128868,0.012117264355,0.199999951
0.52,0.2,0.1030070383039107,0.115072577,0.0477687902,0.010803457590000003,0.015897966495,0.0328681208,0.02390528497,0.011953277433052,0.199999929
0.521,0.2,0.10343239628200987,0.115689895,0.0481383474,0.01129967996,0.005649839981028622,0.0325434475,0.023650272,0.011825670570117,0.199999941
0.522,0.2,0.10385844361968236,0.116307287,0.0485100709,0.011796647680000001,0.01538717895,0.0322196373,0.02339530124,0.01169765062,0.199999942
0.523,0.2,0.10428519879109119,0.11693977,0.04888371,0.012300414999999999,0.011697227499999999,0.03189006,0.023137539999999998,0.015275519999999999,0.19999984
0.524,0.2,0.10471321782602973,0.11755376,0.04925718,0.012797374999999998,0.0125638375,0.03156309,0.022881825,0.012350142500000001,0.19999216
0.525,0.2,0.10514081402407911,0.11815775,0.04962282,0.013284859999999999,0.0069295599999999995,0.03124374,0.02263134,0.01453884,0.19999963
0.526,0.2,0.1055696744375936,0.118771166,0.04999529,0.01377982036,0.00833902496,0.0309196452,0.02237752208,0.0112187446674,0.199999803
0.527,0.2,0.10599926395883305,0.11936431,0.05036017,0.014271105,0.0077506525,0.03059424,0.02212135,0.020748865,0.19999998
0.528,0.2,0.10642959669766007,0.12000018,0.05074297,0.014769669999999999,0.018586375,0.03027155,0.021870995,0.012165087500000001,0.19999997
0.529,0.2,0.10686071806660782,0.12060659,0.0511174662,0.015259999690000001,0.0076862053099,0.0299516785,0.021620446369999997,0.014912423235,0.199999379
0.53,0.2,0.10729249710617905,0.12124044,0.05149894,0.015762135,0.0183487675,0.02962287,0.021366275,0.0106831375,0.19999998
0.531,0.2,0.10772508019695004,0.12184772,0.05187655,0.016255755,0.0084634375,0.02929974,0.02111389,0.015839515,0.19999998
0.532,0.2,0.1081584313048613,0.12245028,0.05224613,0.016746490000000003,0.014974785000000001,0.02897613,0.020861025,0.0146704325,0.19999994
0.533,0.2,0.10859255608517245,0.12306713,0.05262857,0.017241115,0.0086205575,0.02865342,0.02061064,0.01661417,0.19999996
0.534,0.2,0.1090276062902572,0.12367951,0.053007623,0.01773514935,0.008867574675,0.0283287974,0.02035894011,0.0101997341259,0.199997929
0.535,0.2,0.10946317145915978,0.1242895,0.05338698,0.01822661,0.010547825,0.02800712,0.02010937,0.010481595000000002,0.19999971
