Rate,Weight,Time,ell,p,p_x,p_y,N
0.511,0.23198441995377825,0.10419402504218366,0.0715308777,0.0311486053,0.0212024272,0.0106012136,0.23198441995377825
0.512,0.2304915642591515,0.10451727053604987,0.07528035,0.03259391,0.022318075,0.0146451775,0.2304915642591515
0.513,0.2290191076393112,0.10482841127560866,0.0794135998,0.034186309,0.023555481569999998,0.01178345018358,0.2290191076393112
0.514,0.22756635946819545,0.105127597278691,0.08399248,0.03594992,0.02493574,0.01633884,0.22756635946819545
0.515,0.22613266748477637,0.10541494597231982,0.08911071,0.03792351,0.026491265,0.0214402525,0.22613266748477637
0.516,0.22471741487355776,0.10569056208753537,0.09482032,0.04012984,0.028242879999999998,0.02403043,0.22471741487355776
0.517,0.2233200176245856,0.10595459005214346,0.10107218,0.04255384,0.03018129,0.017365675,0.2233200176245856
0.518,0.22193992214117472,0.10620731474511796,0.10758553,0.04509108,0.03222414,0.02793076,0.22193992214117472
0.519,0.2205766030673395,0.10644927193332514,0.11383395,0.04753875,0.034206555,0.0185240475,0.2205766030673395
0.52,0.21922956131083035,0.10668123705498755,0.119328162,0.0497036033,0.03596790825,0.01799248197307,0.21922956131083035
0.521,0.21789832224066144,0.10690405570760125,0.12389324,0.05151265,0.037444174999999996,0.0224206975,0.21789832224066144
0.522,0.2165824340406631,0.10711848203708728,0.12760712,0.05299135,0.038653204999999996,0.0316326725,0.2165824340406631
0.523,0.21528146620286182,0.10732512753641447,0.13062909,0.05419963,0.039641985,0.0326604225,0.21528146620286182
0.524,0.21399500814644312,0.10752447771770761,0.13311116,0.05519544,0.04045709,0.022181885000000002,0.21399500814644312
0.525,0.21272266794973158,0.10771692353239669,0.13517271,0.05602493,0.041135855,0.0222792175,0.21272266794973158
0.526,0.21146407118408647,0.10790278785911975,0.136902736,0.0567227261,0.04170643045,0.0208794938229,0.21146407118408647
0.527,0.21021885983987562,0.1080823443704614,0.13836821,0.05731505,0.042190215,0.026781877500000002,0.21021885983987562
0.528,0.2089866913357921,0.10825583040630533,0.139618365,0.0578210786,0.042603007400000004,0.021301503700000068,0.2089866913357921
0.529,0.20776723760374402,0.10842345575666049,0.14069166,0.05825618,0.04295731,0.033270855,0.20776723760374402
0.53,0.20656018424238665,0.10858540874516463,0.141616513,0.0586315389,0.04326234315,0.021631171575,0.20656018424238665
0.531,0.20536522973310717,0.1087418605529171,0.14241629,0.05895639,0.043525745,0.0328909025,0.20536522973310717
0.532,0.2041820847129191,0.10889296833647513,0.143109226,0.0592380092,0.0437534943,0.021876747150000223,0.2041820847129191
0.533,0.2030104712992996,0.10903887756054574,0.14370996,0.05948231,0.043950445,0.0344563225,0.2030104712992996
0.534,0.20185012246250175,0.1091797237461467,0.14423009,0.05969373,0.044120365,0.0220601825,0.20185012246250175
0.535,0.20070078144132616,0.10931563386475292,0.144679885,0.0598765905,0.04426672015,0.022133360075,0.20070078144132616
0.536,0.1995622011987281,0.10944672739083065,0.14506751,0.06003407,0.044392195,0.0228982375,0.1995622011987281
0.537,0.19843414391399125,0.10957311701667205,0.14542303,0.06017812,0.04450697,0.022695435,0.19843414391399125
0.538,0.19731638050850714,0.10969491019022876,0.145682864,0.060283688,0.0445894081,0.0223303918532,0.19731638050850714
0.539,0.19620869020248505,0.10981220803907749,0.1459214,0.0603801592,0.0446647488,0.0223645904127,0.19620869020248505
0.54,0.1951108601001576,0.10992510752669474,0.14612014,0.0604603455,0.04472671165,0.02236335711828189,0.1951108601001576
0.541,0.19402268480127757,0.11003370104114799,0.14628262,0.06052563,0.044776465,0.0323696025,0.19402268480127757
0.542,0.19294396603689548,0.11013807692104396,0.146412221,0.0605773547,0.04481514785,0.022408187568847,0.19294396603689548
0.543,0.19187451232758926,0.11023831976816575,0.14651157,0.06061667,0.044843665,0.0332818825,0.19187451232758926
0.544,0.1908141386624765,0.1103345107178873,0.14658353,0.06064467,0.044862954999999996,0.0313341375,0.1908141386624765
0.545,0.1897626661974855,0.11042672769035941,0.146630188,0.0606622274,0.0448737379,0.022436868950000067,0.1897626661974855
0.546,0.1887199219714912,0.11051504559324152,0.14665363,0.0606702,0.04487672,0.03497644,0.1887199219714912
0.547,0.18768573863903956,0.11059953652116244,0.1466554,0.06066923,0.044872435,0.0359872175,0.18768573863903956
0.548,0.18665995421849071,0.11068026992552746,0.14663748,0.0606601,0.04486154,0.03566921,0.18665995421849071
0.549,0.18564241185450797,0.11075731277193131,0.14660101,0.06064327,0.044844415,0.0227431575,0.18564241185450797
0.55,0.18463295959390336,0.1108307296807723,0.1465473,0.06061934,0.04482154,0.03010632,0.18463295959390336
0.551,0.18363145017394564,0.11090058305803668,0.146477729,0.0605888124,0.0447933486,0.02239822347193,0.18363145017394564
0.552,0.18263774082226025,0.11096693321566557,0.14639318,0.06055208,0.04476016,0.0355113,0.18263774082226025
0.553,0.18165169306760828,0.1110298384758949,0.14629484,0.06050959,0.044722365,0.0321193125,0.18165169306760828
0.554,0.18067317256077853,0.11108935527343418,0.146183184,0.0604615829,0.04468013625,0.0223812545997,0.18067317256077853
0.555,0.17970204890496913,0.11114553825456583,0.14605952,0.06040867,0.044633945,0.029939892500000002,0.17970204890496913
0.556,0.1787381954950427,0.11119844035444965,0.145923989,0.0603507337,0.04458378475,0.022291892375,0.1787381954950427
0.557,0.17778148936509464,0.11124811288577754,0.14577776,0.0602884,0.0445301,0.027228020000000002,0.17778148936509464
0.558,0.1768318110438145,0.11129460562981255,0.1456222,0.06022191,0.044473254999999996,0.0347692675,0.1768318110438145
0.559,0.17588904441716152,0.1113379667981162,0.14545547,0.06015129,0.044412865,0.034886412500000005,0.17588904441716152
0.56,0.17495307659790227,0.11137824331823126,0.14528026,0.06007686,0.0443496,0.025621920000000003,0.17495307659790227
0.561,0.17402379780159405,0.11141548067718325,0.14509654,0.05999891,0.044283555,0.025043317500000002,0.17402379780159405
0.562,0.17310110122867386,0.11144972026059795,0.14490432,0.05991746,0.04421473,0.034068595,0.17310110122867386
0.563,0.17218488295216353,0.11148101351008421,0.14470514,0.05983302,0.04414361,0.034410485,0.17218488295216353
0.564,0.17127504181084213,0.11150939372998914,0.14449809,0.05974532,0.04406992,0.02203496,0.17127504181084213
0.565,0.17037147930743068,0.11153490437495561,0.14428446,0.05965494,0.04399412,0.03420832,0.17037147930743068
0.566,0.16947409951155706,0.11155758498359722,0.144064,0.0595616948,0.0439160946,0.021958047519593522,0.16947409951155706
0.567,0.16858280896722286,0.11157747403453962,0.14383752,0.05946609,0.043836175,0.0316073075,0.16858280896722286
0.568,0.16769751660451834,0.11159460899301224,0.143604699,0.0593675221,0.04375409305,0.021877050088542568,0.16769751660451834
0.569,0.1668181336553493,0.11160902635213844,0.143366437,0.0592668226,0.0436703137,0.021835156850000904,0.1668181336553493
0.57,0.16594457357295567,0.11162076165944058,0.14312262,0.05916387,0.043584765,0.030348952499999998,0.16594457357295567
0.571,0.16507675195501537,0.11162984956414866,0.14287365,0.05905873,0.043497565,0.0323999425,0.16507675195501537
0.572,0.16421458647013995,0.11163632384068034,0.14261984,0.0589516,0.04340883,0.033396715,0.16421458647013995
0.573,0.16335799678758073,0.11164021742574678,0.14236126,0.05884241,0.043318554999999995,0.021659277499999997,0.16335799678758073
0.574,0.16250690450997646,0.11164156244172863,0.14209805,0.0587314,0.04322685,0.029465865,0.16250690450997646
0.575,0.16166123310898195,0.11164039023396724,0.1418308,0.0586186,0.04313384,0.02611216,0.16166123310898195
0.576,0.16082090786362957,0.11163673138763489,0.141559114,0.0585040692,0.0430394675,0.021529878096,0.16082090786362957
0.577,0.15998585580128202,0.1116306157652305,0.14128364,0.05838789,0.042943894999999996,0.021471947499999998,0.15998585580128202
0.578,0.15915600564104532,0.11162207252062376,0.14100434,0.05827015,0.042847135,0.0327174775,0.15915600564104532
0.579,0.1583312877395172,0.11161113012851129,0.140721099,0.0581507295,0.04274911965,0.021374559825,0.1583312877395172
0.58,0.15751163403875457,0.11159781640421129,0.14043504,0.0580302,0.04265029,0.031922725,0.15751163403875457
0.581,0.15669697801634977,0.11158215852821471,0.14014527,0.05790809,0.042550285,0.0253587025,0.15669697801634977
0.582,0.1558872546375129,0.11156418306254295,0.13985233,0.05778467,0.042449305,0.0320390225,0.1558872546375129
0.583,0.1550824003090611,0.11154391597575217,0.139556271,0.0576599606,0.0423473833,0.021173691869661837,0.1550824003090611
0.584,0.1542823528352247,0.11152138265465787,0.13925733,0.05753404,0.042244580000000004,0.02188361,0.1542823528352247
0.585,0.1534870513751814,0.11149660793122239,0.13895548,0.05740692,0.0421409,0.03186937,0.1534870513751814
0.586,0.15269643640223812,0.1114696160924372,0.13865092,0.05727868,0.0420364,0.03170813,0.15269643640223812
0.587,0.1519104496645823,0.11144043090059202,0.13834368,0.05714932,0.0419311,0.02489241,0.1519104496645823
0.588,0.15112903414752993,0.11140907560794683,0.13803397,0.05701896,0.04182507,0.030413255,0.15112903414752993
0.589,0.15035213403720024,0.1113755729759931,0.13772179,0.05688757,0.041718305,0.0309938325,0.15035213403720024
0.59,0.14957969468555327,0.1113399452753479,0.13740728,0.05675523,0.041610865,0.030027422499999998,0.14957969468555327
0.591,0.14881166257672684,0.11130221432769788,0.13709041,0.05662185,0.041502695,0.0237971275,0.14881166257672684
0.592,0.14804798529461505,0.11126240149208746,0.13677152,0.05648771,0.041393975,0.0306391975,0.14804798529461505
0.593,0.14728861149163297,0.11122052769143567,0.13645045,0.05635264,0.04128461,0.023597655,0.14728861149163297
0.594,0.14653349085861453,0.11117661342280295,0.13612736,0.05621675,0.041174665,0.0307684825,0.14653349085861453
0.595,0.14578257409579407,0.111130678770015,0.13580174,0.05607973,0.041063935,0.0205319675,0.14578257409579407
0.596,0.14503581288482376,0.11108274341167226,0.13547528,0.05594233,0.040953014999999995,0.030515627499999996,0.14503581288482376
0.597,0.1442931598617829,0.11103282663740226,0.13514678,0.05580455,0.040841665,0.0302330925,0.1442931598617829
0.598,0.14355456859113563,0.11098094728472584,0.13481621,0.05566544,0.040729549999999996,0.030113565,0.14355456859113563
0.599,0.14281999354059702,0.11092712411077156,0.13448397,0.05552572,0.04061699,0.030014125,0.14281999354059702
0.6,0.1420893900568693,0.11087137507595196,0.13415007,0.05538546,0.04050402,0.03003342,0.1420893900568693
0.601,0.14136271434221126,0.11081371808294502,0.13381467,0.05524451,0.040390625,0.0298567025,0.14136271434221126
0.602,0.14063992343180653,0.11075417062015883,0.13347773,0.05510291,0.040276795,0.029718507499999998,0.14063992343180653
0.603,0.1399209751718974,0.11069274984292653,0.1331393,0.05496073,0.040162565,0.0224894025,0.1399209751718974
0.604,0.13920582819865296,0.11062947214756894,0.132799713,0.0548179655,0.04004801645,0.020024008894656577,0.13920582819865296
0.605,0.13849444191774168,0.11056435536639303,0.13245823,0.05467465,0.039932995,0.028378577500000002,0.13849444191774168
0.606,0.13778677648457974,0.1104974142032423,0.13211563,0.05453128,0.03981783,0.029301105,0.13778677648457974
0.607,0.13708279278522809,0.11042866559031739,0.13177454,0.05438748,0.03970294,0.01985147,0.13708279278522809
0.608,0.13638245241791289,0.11035812458372612,0.13142659,0.05424136,0.03958595,0.019792975,0.13638245241791289
0.609,0.13568571767514334,0.11028580668939961,0.13108046,0.05409614,0.03946975,0.027687085,0.13568571767514334
0.61,0.13499255152640532,0.1102117269875125,0.13073303,0.0539503,0.03935317,0.028811145,0.13499255152640532
0.611,0.13430291760140659,0.11013590026602105,0.13038443,0.05380399,0.039236295000000004,0.0285811875,0.13430291760140659
0.612,0.1336167801738534,0.11005834105415854,0.13003466,0.05365734,0.03911916,0.019733,0.1336167801738534
0.613,0.13293410414573759,0.10997906362358889,0.12968404,0.05351009,0.039001755,0.0283065875,0.13293410414573759
0.614,0.1322548550321147,0.10989808200048568,0.12933262,0.05336265,0.038884224999999994,0.021602242499999997,0.1322548550321147
0.615,0.1315789989463547,0.10981540995775288,0.12897959,0.05321456,0.03876623,0.028165975,0.1315789989463547
0.616,0.13090650258584705,0.10973106103621136,0.12862592,0.05306622,0.03864813,0.027915925,0.13090650258584705
0.617,0.13023733321814418,0.10964504854591242,0.12827128,0.05291743,0.038529765,0.0202986825,0.13023733321814418
0.618,0.12957145866752534,0.10955738555316044,0.12791586,0.05276846,0.03841128,0.02778667,0.12957145866752534
0.619,0.12890884730196717,0.10946808492724877,0.12755918,0.05261905,0.038292495,0.0277384475,0.12890884730196717
0.62,0.1282494680205034,0.10937715930190142,0.12720226,0.05246928,0.03817362,0.027469019999999997,0.1282494680205034
0.621,0.12759329024097057,0.10928462110589118,0.12684426,0.05231922,0.03805453,0.019027265,0.12759329024097057
0.622,0.1269402838880937,0.1091904825598435,0.12648594,0.05216886,0.03793536,0.02219242,0.1269402838880937
0.623,0.12629041938195312,0.10909475567939358,0.12612558,0.0520181,0.03781573,0.018907865,0.12629041938195312
0.624,0.12564366762676554,0.10899745226971269,0.12576571,0.05186842,0.03769666,0.02128284,0.12564366762676554
0.625,0.125,0.10889858400611627,0.12540466,0.051716,0.03757651,0.026782865,0.125
0.626,0.1243593883418068,0.10879816227567121,0.12504288,0.05156448,0.03745662,0.02340421,0.1243593883418068
0.627,0.12372180494474884,0.10869619834866222,0.12468065,0.05141274,0.03733664,0.018878029999999997,0.12372180494474884
0.628,0.12308722254382655,0.10859270267389481,0.12431761,0.05126074,0.0372165,0.02302945,0.12308722254382655
0.629,0.12245561430678442,0.1084876880042885,0.12395407,0.0511085,0.03709627,0.026561945,0.12245561430678442
0.63,0.12182695382469072,0.10838116320502478,0.12358985,0.05095603,0.036975905,0.025308762500000002,0.12182695382469072
0.631,0.12120121510278119,0.10827313944355603,0.12322508,0.05080333,0.036855445,0.0256067725,0.12120121510278119
0.632,0.12057837255155575,0.10816362710734165,0.12285973,0.05065042,0.03673488,0.02615746,0.12057837255155575
0.633,0.11995840097812326,0.10805263641866972,0.12249383,0.0504973,0.03661422,0.025840090000000003,0.11995840097812326
0.634,0.11934127557778233,0.1079401771634382,0.12209799,0.05033915,0.036485795,0.0246618075,0.11934127557778233
0.635,0.1187269719258327,0.10782626008424284,0.1217605,0.05019047,0.036372645,0.0246642125,0.1187269719258327
0.636,0.11811546596960862,0.10771089410280099,0.12139363,0.05003709,0.036251965,0.0181259825,0.11811546596960862
0.637,0.11750673402072716,0.10759408910307555,0.12102498,0.04988287,0.036130715,0.024501157500000002,0.11750673402072716
0.638,0.11690075274754436,0.10747585454657738,0.12065683,0.04972887,0.036009725,0.0207447725,0.11690075274754436
0.639,0.1162974991678126,0.10735619974875832,0.12028812,0.04957473,0.035888655,0.0179443275,0.1162974991678126
0.64,0.11569695064153217,0.10723513388702341,0.11991882,0.04942031,0.035767455000000004,0.0252339775,0.11569695064153217
0.641,0.11509908486399188,0.10711266600066566,0.11954921,0.04926581,0.035646255,0.0190222175,0.11509908486399188
0.642,0.11450387985899133,0.106988804993433,0.1191792,0.04911111,0.035524975,0.025068787500000002,0.11450387985899133
0.643,0.11391131397224,0.1068635596374199,0.11880877,0.04895636,0.03540369,0.024944075,0.11391131397224
0.644,0.11332136586492748,0.1067369385759635,0.11843787,0.04880131,0.035282275,0.0247530875,0.11332136586492748
0.645,0.11273401450745905,0.10660895032327614,0.11806686,0.04864639,0.035160975,0.0241812475,0.11273401450745905
0.646,0.11214923917334732,0.10647960326908222,0.11769534,0.04849117,0.035039535,0.0178328475,0.11214923917334732
0.647,0.11156701943328226,0.1063489056824847,0.11732353,0.04833592,0.03491812,0.024500749999999998,0.11156701943328226
0.648,0.11098733514930464,0.10621686571393812,0.116951156,0.0481804661,0.03479659285,0.017411256136300002,0.11098733514930464
0.649,0.11041016646917425,0.10608349139603412,0.116578917,0.0480250076,0.034675173000000004,0.017362506332,0.11041016646917425
0.65,0.10983549382085465,0.1059487906374983,0.11620623,0.04786941,0.034553695,0.0187060975,0.10983549382085465
0.651,0.10926329790714014,0.10581277123564459,0.11583288,0.04771353,0.034432065,0.023985892499999998,0.10926329790714014
0.652,0.10869355970041623,0.10567544091665573,0.11545983,0.04755794,0.03431067,0.023876685,0.10869355970041623
0.653,0.10812626043754894,0.10553680722593263,0.11508659,0.04740216,0.03418925,0.020099795,0.10812626043754894
0.654,0.10756138161489948,0.10539687765153838,0.11471259,0.0472461,0.03406765,0.023678195,0.10756138161489948
0.655,0.10699890498346071,0.10525565956422298,0.11433847,0.04709001,0.033946105000000004,0.0199359625,0.10699890498346071
0.656,0.10643881254411144,0.10511316023059311,0.11396367,0.04693384,0.03382446,0.02328268,0.10643881254411144
0.657,0.105881086542985,0.10496938682091314,0.11359005,0.04677762,0.03370312,0.01751726,0.105881086542985
0.658,0.10532570946694972,0.10482434639326639,0.11321506,0.04662152,0.03358161,0.023274585,0.10532570946694972
0.659,0.10477266403919645,0.10467804592407076,0.11284005,0.04646516,0.03346009,0.017203555,0.10477266403919645
0.66,0.10422193321493167,0.10453049228440991,0.11246497,0.04630882,0.03333864,0.02305435,0.10422193321493167
0.661,0.10367350017717196,0.10438169225242953,0.112089561,0.0461523776,0.0332171518,0.0166085778052858,0.10367350017717196
0.662,0.10312734833263763,0.10423165251618309,0.11171421,0.04599593,0.033095755,0.0172150675,0.10312734833263763
0.663,0.1025834613077424,0.10408037967029003,0.11133802,0.04583942,0.03297424,0.02275228,0.1025834613077424
0.664,0.10204182294467642,0.10392788021925052,0.11096276,0.04568286,0.03285296,0.02214946,0.10204182294467642
0.665,0.10150241729758008,0.10377416058125191,0.1105868,0.04552627,0.032731605,0.022538022499999998,0.10150241729758008
0.666,0.100965228628806,0.10361922708633181,0.11020965,0.04536951,0.032610025,0.0199881825,0.100965228628806
0.667,0.10043024140526688,0.10346308599135974,0.10983453,0.04521298,0.03248901,0.022280695,0.10043024140526688
0.668,0.09989744029486673,0.1033057434486404,0.10945817,0.04505628,0.03236775,0.021408005,0.09989744029486673
0.669,0.09936681016301296,0.10314720554333294,0.10908177,0.04489956,0.03224655,0.022112475,0.09936681016301296
0.67,0.09883833606920786,0.10298747827570726,0.10870513,0.04474283,0.032125365,0.0214130525,0.09883833606920786
0.671,0.098312003263716,0.10282656756747227,0.10832843,0.04458608,0.03200423,0.016667965,0.098312003263716
0.672,0.09778779718430725,0.10266447909075875,0.10795049,0.04442898,0.0318828,0.01702207,0.09778779718430725
0.673,0.09726570345307145,0.10250121912524475,0.10757478,0.0442725,0.0317621,0.017973950000000002,0.09726570345307145
0.674,0.09674570787330464,0.10233679284814944,0.1071981,0.04411574,0.031641169999999996,0.015820584999999998,0.09674570787330464
0.675,0.09622779642646323,0.10217120605497101,0.10682072,0.04395888,0.03152014,0.02117462,0.09622779642646323
0.676,0.09571195526918583,0.10200446427735532,0.10644367,0.04380208,0.03139927,0.020857955,0.09571195526918583
0.677,0.09519817073037994,0.10183657298463376,0.10606616,0.04364497,0.031278255,0.0205877875,0.09519817073037994
0.678,0.09468642930837191,0.1016675375893446,0.10568925,0.04348843,0.031157635000000003,0.0210536875,0.09468642930837191
0.679,0.0941767176681194,0.10149736342178264,0.10531198,0.04333163,0.031036925,0.0199582125,0.0941767176681194
0.68,0.09366902263848301,0.10132605573769216,0.10493467,0.04317483,0.030916265,0.0206295525,0.09366902263848301
0.681,0.09316333120955766,0.10115361973746637,0.10455702,0.04301802,0.0307956,0.02086222,0.09316333120955766
0.682,0.0926596305300601,0.10098006054781826,0.10417987,0.04286123,0.030675105,0.020205062500000003,0.0926596305300601
0.683,0.09215790790477281,0.10080538323273612,0.10380243,0.04270445,0.030554634999999997,0.020656157499999998,0.09215790790477281
0.684,0.0916581507920417,0.1006295927911832,0.103425007,0.0425476955,0.03043422796,0.0152316050689,0.0916581507920417
0.685,0.09116034680132684,0.1004526941569977,0.10304758,0.04239097,0.030313905000000002,0.0196610525,0.09116034680132684
0.686,0.09066448369080468,0.10027469221010642,0.10267017,0.04223425,0.030193644999999998,0.0169580825,0.09066448369080468
0.687,0.09017054936502049,0.1000955917457588,0.10229249,0.0420775,0.03007339,0.016542175,0.09017054936502049
0.688,0.08967853187258973,0.09991539752956467,0.10191498,0.04192082,0.02995325,0.020134305,0.08967853187258973
0.689,0.08918841940394703,0.09973411424812771,0.10153782,0.04176428,0.0298333,0.017818630000000002,0.08918841940394703
0.69,0.08870020028914227,0.09955174653334944,0.10115975,0.04160763,0.029713194999999998,0.0199508075,0.08870020028914227
0.691,0.08821386299568129,0.09936829895832151,0.10078259,0.04145084,0.02959327,0.018847825,0.08821386299568129
0.692,0.08772939612641141,0.09918377604118489,0.10040503,0.04129436,0.02947345,0.019676225000000002,0.08772939612641141
0.693,0.08724678841745001,0.09899818224287714,0.10002804,0.04113781,0.029353785,0.0173684525,0.08724678841745001
0.694,0.08676602873615524,0.09881152196667074,0.09965016,0.04098133,0.029234025000000004,0.016767212500000003,0.08676602873615524
0.695,0.08628710607913802,0.09862379956463231,0.09927276,0.04082487,0.029114425,0.0194509625,0.08628710607913802
0.696,0.08581000957031389,0.09843501934010619,0.09889445,0.0406677,0.02899446,0.01928687,0.08581000957031389
0.697,0.08533472845899417,0.09824518551405996,0.09851811,0.04051208,0.02887549,0.019242075,0.08533472845899417
0.698,0.08486125211801569,0.09805430229995293,0.0981409,0.04035571,0.028756145000000004,0.018508602500000002,0.08486125211801569
0.699,0.0843895700419072,0.09786237382806406,0.0977643,0.0401997,0.02863711,0.018292005,0.0843895700419072
0.7,0.0839196718450913,0.09766940420218423,0.09738624,0.04004325,0.028517695000000003,0.0189616975,0.0839196718450913
0.701,0.08345154726013077,0.09747539741575233,0.09700929,0.03988699,0.028398624999999997,0.018778472499999997,0.08345154726013077
0.702,0.08298518613598693,0.09728035600273913,0.09663541,0.03973144,0.02828045,0.018517185,0.08298518613598693
0.703,0.08252057843634246,0.09708428838301267,0.096255221,0.0395747414,0.0281607185,0.01408237105481,0.08252057843634246
0.704,0.08205771423793436,0.09688719395160017,0.0958782906,0.0394186979,0.02804190489,0.0140210446386338,0.08205771423793436
0.705,0.08159658372892861,0.09668907805065376,0.09550143,0.03926271,0.027923185,0.0161522025,0.08159658372892861
0.706,0.08113717720732491,0.09648994447676246,0.0951246084,0.0391067937,0.027804554610000004,0.013902321331230302,0.08113717720732491
0.707,0.08067948507939232,0.09628979697787038,0.09474789,0.03895099,0.027686045,0.017720042499999998,0.08067948507939232
0.708,0.08022349785813518,0.0960886392607696,0.09437128,0.03879506,0.02756757,0.016669855,0.08022349785813518
0.709,0.07976920616178848,0.09588647498125721,0.0939943581,0.0386392954,0.027449148470000004,0.013791995322200002,0.07976920616178848
0.71,0.07931660071234187,0.09568330775760321,0.09361815,0.03848351,0.027330914999999997,0.0179905375,0.07931660071234187
0.711,0.0788656723340937,0.09547913951956043,0.0932458,0.03832922,0.02721402,0.016463659999999998,0.0788656723340937
0.712,0.07841641195222818,0.09527397867771194,0.09286616,0.03817259,0.027094935,0.0176892875,0.07841641195222818
0.713,0.07796881059142541,0.09506782388780174,0.09248955,0.03801696,0.026976860000000002,0.01763265,0.07796881059142541
0.714,0.07752285937449338,0.0948606801464568,0.0921134959,0.0378615313,0.026859011510000003,0.013429505755000778,0.07752285937449338
0.715,0.07707854952102768,0.09465255087976251,0.09173739,0.03770616,0.02674123,0.016366525,0.07707854952102768
0.716,0.07663587234609581,0.09444343944722462,0.09136175,0.03755089,0.026623635,0.0173455475,0.07663587234609581
0.717,0.07619481925894668,0.09423334916473619,0.09098599,0.03739568,0.02650609,0.014600655,0.07619481925894668
0.718,0.0757553817617438,0.0940222833100651,0.09061038,0.03724053,0.026388655,0.0160848875,0.0757553817617438
0.719,0.07531755144832238,0.0938102451131975,0.09023485,0.03708547,0.026271325,0.0171184825,0.07531755144832238
0.72,0.07488132000296938,0.09359723779296471,0.08985952,0.03693047,0.026154105,0.015142022500000001,0.07488132000296938
0.721,0.07444667919922683,0.09338326439304676,0.08948423,0.03677587,0.026037095000000003,0.013232557500000002,0.07444667919922683
0.722,0.0740136208987157,0.09316832832063514,0.08910914,0.0366207,0.02591997,0.016681405,0.0740136208987157
0.723,0.07358213704998362,0.09295243237989674,0.08873409,0.036466,0.02580308,0.016726869999999998,0.07358213704998362
0.724,0.07315221968737215,0.09273557970786271,0.08835933,0.03631129,0.025686295,0.016686087500000002,0.07315221968737215
0.725,0.0727238609299031,0.09251777331291153,0.08798454,0.03615669,0.025569595,0.0147185075,0.0727238609299031
0.726,0.07229705298019784,0.09229901609348212,0.0876102,0.0360022,0.02545308,0.01287588,0.07229705298019784
0.727,0.07187178812339018,0.09207931119870125,0.08723561,0.03584777,0.025336595,0.0163246975,0.07187178812339018
0.728,0.07144805872608598,0.09185866131410793,0.08686133,0.03569343,0.025220245,0.0162115525,0.07144805872608598
0.729,0.07102585723532781,0.09163706937380157,0.08648721,0.03553919,0.025104025,0.0162399325,0.07102585723532781
0.73,0.07060517617758118,0.09141453820606577,0.08611321,0.03538501,0.024987895,0.0160558675,0.07060517617758118
0.731,0.07018600815773941,0.09119107060615235,0.0857395642,0.0352309209,0.02487191791,0.012436030089875299,0.07018600815773941
0.732,0.06976834585814612,0.09096666682456006,0.08536591,0.03507701,0.024756065,0.0149851625,0.06976834585814612
0.733,0.06935218203763557,0.09074133710224458,0.08499219,0.03492305,0.024640224999999998,0.013420302499999998,0.06935218203763557
0.734,0.06893750953059023,0.09051507660844788,0.08461878,0.03476926,0.02452456,0.01576723,0.06893750953059023
0.735,0.06852432124601521,0.09028789053611606,0.0842457132,0.0346154895,0.024409019009999998,0.012280450607199999,0.06852432124601521
0.736,0.06811261016662945,0.09005978147923471,0.08387262,0.03446192,0.0242936,0.01230705,0.06811261016662945
0.737,0.067702369347973,0.08983075204154002,0.08349977,0.03430841,0.024178304999999997,0.015517472499999999,0.067702369347973
0.738,0.06729359191753022,0.08960080478404307,0.08312725,0.03415494,0.02406312,0.01543782,0.06729359191753022
0.739,0.06688627107386906,0.08936994223313884,0.08275458,0.03400165,0.023948045,0.012337852500000001,0.06688627107386906
0.74,0.066480400085795,0.08913816689163478,0.08238225,0.03384842,0.0238331,0.01524321,0.066480400085795
0.741,0.06607597229152072,0.0889054812204724,0.08201009,0.03369528,0.02371827,0.014793535,0.06607597229152072
0.742,0.06567298109785001,0.08867188748159781,0.0816384591,0.0335424674,0.023603704519999998,0.011823738849499998,0.06567298109785001
0.743,0.06527141997937648,0.088437388603729,0.08126635,0.03338933,0.023488985,0.015001552500000001,0.06527141997937648
0.744,0.06487128247769644,0.08820198643711273,0.08089475,0.0332365,0.023374520000000003,0.01463465,0.06487128247769644
0.745,0.06447256220063555,0.08796568350014244,0.08052327,0.03308373,0.023260154999999998,0.014704457499999999,0.06447256220063555
0.746,0.06407525282148947,0.08772848210722435,0.08015212,0.03293115,0.023145964999999998,0.014645042499999998,0.06407525282148947
0.747,0.06367934807827764,0.08749038454202598,0.0797810942,0.032778635,0.02303188161,0.011515940805000032,0.06367934807827764
0.748,0.0632848417730105,0.0872513930615978,0.0794102819,0.0326262155,0.02291791715,0.011458958575017789,0.0632848417730105
0.749,0.06289172777096949,0.08701150989209905,0.0790396299,0.0324739178,0.022804077130000003,0.011406854377530001,0.06289172777096949
0.75,0.062499999999999944,0.08677073720639482,0.07867398,0.03232236,0.022691470000000002,0.011995255000000002,0.062499999999999944
0.751,0.06210965244981629,0.08652907724875719,0.07829896,0.03216963,0.022576775,0.0143183075,0.06210965244981629
0.752,0.061720679171319674,0.086286532073772,0.0779289461,0.0320176519,0.02246331856,0.0112925078795,0.061720679171319674
0.753,0.06133307427592766,0.08604310385545588,0.07755917,0.03186583,0.022350015,0.0141489975,0.06133307427592766
0.754,0.0609468319349156,0.08579879464310124,0.07718952,0.03171402,0.02223678,0.01222312,0.0609468319349156
0.755,0.060561946378769785,0.0855536065085302,0.07682014,0.03156238,0.02212371,0.013329505,0.060561946378769785
