Rate,Weight,Time,ell,p,p^+_x,p^+_y,i,p^-_x,p^-_y,N
0.334,0.16666666666666666,0.04015830917944794,0.0525674288,0.0124553165,0.005365573960000001,0.0028376061610000006,0.00507375398,0.003449560671,0.0017901777839,0.166666088
0.335,0.16666666666666666,0.04042526992915997,0.0530112672,0.0125718775,0.0054807585,0.002895806586,0.00502347486,0.003410981861,0.0017694784339,0.166665418
0.336,0.16666666666666666,0.040692200468164436,0.0536308015,0.0127328309,0.005609376355,0.0029630192785,0.00497839339,0.003394089625,0.0017637188633,0.166666601
0.337,0.16666666666666666,0.04095929494268541,0.0540356698,0.012841921,0.005781784934999999,0.0030571171705,0.00486768093,0.003301832206,0.0017129585760999998,0.1666666
0.338,0.16666666666666666,0.04122636879140805,0.0546932256,0.0130168151,0.005933930015000001,0.0031363179305000004,0.00482205167,0.00327185353,0.0016998330126,0.166666551
0.339,0.16666666666666666,0.04149328963436688,0.0552933924,0.0131756125,0.0060618778299999995,0.003204928389,0.0047817401,0.0032515466080000003,0.0016885792184,0.166666582
0.34,0.16666666666666666,0.04176043259194599,0.0556199405,0.0132560705,0.0062046578149999995,0.0032808430234999996,0.00467336949,0.003170128129,0.0016467562073,0.166665242
0.341,0.16666666666666666,0.04202755887713947,0.0560719799,0.0133780554,0.006316443435,0.0033360411725,0.00463455973,0.003135461337,0.001627094861,0.16666558
0.342,0.16666666666666666,0.042294540750767655,0.0566405699,0.0135277196,0.0064816236700000005,0.0034257951790000003,0.00454540736,0.003079371558,0.001599458186,0.166666576
0.343,0.16666666666666666,0.04256172922220729,0.0572262506,0.0136785413,0.0066213444199999996,0.0035009569,0.00450854964,0.003046827062,0.0015820784187,0.166666446
0.344,0.16666666666666666,0.04282876849913061,0.0578170454,0.0138270381,0.00678575979,0.003594987036,0.00441559352,0.0029963005710000002,0.0015570569726000001,0.166666262
0.345,0.16666666666666666,0.04309585642295875,0.0583678307,0.0139845977,0.006916955104999999,0.0036596057424999997,0.00436160429,0.0029632618050000003,0.0015393322643,0.166666001
0.346,0.16666666666666666,0.043363068667251155,0.0587187738,0.0140691711,0.007020172635,0.0037143040725000002,0.00428885603,0.0029189071219999996,0.0015158869363999998,0.166666513
0.347,0.16666666666666666,0.043630072121117996,0.0592811414,0.014225538,0.007227667365,0.0038251457725,0.00418705287,0.002825782901,0.0014671625596,0.166666619
0.348,0.16666666666666666,0.043897161031398985,0.0596814006,0.0143302524,0.007319184425,0.0038699288464999998,0.00413253417,0.0027991978650000002,0.0014532706989000002,0.166666627
0.349,0.16666666666666666,0.04416443245594512,0.0602540931,0.0144692722,0.00745131803,0.003945801799,0.0040788728,0.002771865119,0.001439196546,0.166666584
0.35,0.16666666666666666,0.04443147924548378,0.0606739399,0.014582986,0.007598365219999999,0.004020973309999999,0.00399401752,0.002702770589,0.0014033442092,0.166666594
0.351,0.16666666666666666,0.04469871288861918,0.0609892414,0.0146666925,0.007725369514999999,0.0040829859825,0.00390818795,0.002631558276,0.0013671450648000002,0.166666632
0.352,0.16666666666666666,0.04496575827487105,0.0618164274,0.0148933681,0.007910449085,0.0041858065035,0.00385891111,0.002604963309,0.0013522748124,0.166666605
0.353,0.16666666666666666,0.04523294363076087,0.0623060561,0.0150210653,0.008041297665,0.004255282104500001,0.00378895925,0.002562546158,0.0013304278123,0.166666618
0.354,0.16666666666666666,0.04550014014804389,0.0628313945,0.0151605814,0.00821628487,0.004348337684,0.0037032012,0.002490016937,0.0012935189858,0.166666627
0.355,0.16666666666666666,0.04576730306863962,0.0632602416,0.0152693814,0.008327463975000001,0.0044069219545,0.00364621651,0.002452828575,0.0012733687087000001,0.166666593
0.356,0.16666666666666666,0.04603456783254717,0.0635794718,0.0153434209,0.0083966652,0.004441167309,0.00359485096,0.002430874628,0.001262199282,0.166666627
0.357,0.16666666666666666,0.046301792674432546,0.0642469061,0.0155138283,0.008571653004999999,0.004541505033499999,0.00352922653,0.002384903623,0.0012375436729,0.16666624
0.358,0.16666666666666666,0.046568813675116436,0.0648045407,0.0156737644,0.00875557327,0.0046347848200000005,0.00343761764,0.002309812812,0.0011998929803,0.166666644
0.359,0.16666666666666666,0.04683610411571667,0.0653844135,0.0158196998,0.008864131805,0.0046931520434999995,0.00340748275,0.002302495279,0.0011969475601,0.166666599
0.36,0.16666666666666666,0.04659090810438117,0.139566437,0.0337208609,0.02819213944605327,0.021961923533026634,7.89347229e-12,5.027210935e-12,0.00010805262051360547,0.166503912
0.361,0.16666666666666666,0.04737052549680272,0.0664313886,0.0160995392,0.009196684799999999,0.004870137241999999,0.00324470538,0.00217084009,0.001128628211,0.16666665
0.362,0.16666666666666666,0.04763770710682442,0.0667356773,0.0161774803,0.009272839060000001,0.004908913714000001,0.00317447332,0.002140045202,0.0011104807283,0.166665949
0.363,0.16666666666666666,0.04790487896355948,0.0673829096,0.0163474092,0.009437617334999999,0.0049968336064999995,0.00311922933,0.00209810184,0.0010906323943999999,0.166666617
0.364,0.16666666666666666,0.0481721480507929,0.0678143834,0.0164652703,0.009576127255,0.0050692803135,0.00303560153,0.002038266521,0.0010579978998,0.166666316
0.365,0.16666666666666666,0.04843935479788863,0.0683003768,0.0165922646,0.009703932745000001,0.005135624312500001,0.00296682425,0.001997821112,0.0010382763239999999,0.166666497
0.366,0.16666666666666666,0.048706550320533656,0.0689183228,0.0167591762,0.00988592058,0.005234520025000001,0.00288798742,0.00193612895,0.0010058662906999999,0.166666495
0.367,0.16666666666666666,0.0489738245166132,0.0692310103,0.0168353118,0.00998037334,0.005282515491,0.00282244472,0.00189186171,0.0009820331488,0.166666598
0.368,0.16666666666666666,0.04924111616811022,0.0697633951,0.0169774184,0.010101118745,0.0053431344515,0.00277900527,0.001864972781,0.00096886679,0.166666163
0.369,0.16666666666666666,0.04950830290704595,0.0702958572,0.0171126316,0.010273096965,0.005438826601500001,0.00268915559,0.001796993163,0.0009337504388,0.166666384
0.37,0.16666666666666666,0.04977562469268307,0.0708460974,0.0172616395,0.01043036268,0.0055222346569999995,0.00261342938,0.0017434100399999998,0.0009059121067999999,0.16666664
0.371,0.16666666666666666,0.05004282097440553,0.0714795627,0.0174311034,0.01058723793,0.005607202003,0.00255195058,0.0017053044440000001,0.0008860748374000001,0.166665795
0.372,0.16666666666666666,0.050283708051089164,0.12672744,0.0334596173,0.025067486648492572,0.016544966654246287,2.30148508e-11,1.083280097e-10,0.0009469869801640049,0.16650388
0.373,0.16666666666666666,0.050577471914844185,0.0722116999,0.0176147321,0.010777626355,0.0057034530535,0.00243838963,0.001634661329,0.000848250993,0.166666634
0.374,0.16666666666666666,0.05084461822457228,0.0729358823,0.0178063654,0.01096978177,0.005809355830999999,0.00236688878,0.00158427213,0.0008237519413,0.166666493
0.375,0.16666666666666666,0.05111198748747102,0.0736191275,0.017996405,0.011164969910000001,0.005917266146,0.0022831259,0.001523142435,0.0007896675441999999,0.166666643
0.376,0.16666666666666666,0.05137925979673544,0.0743342645,0.0181857326,0.01134227669,0.006014267387,0.00221399476,0.001483524441,0.0007715314193,0.16666664
0.377,0.16666666666666666,0.051646560357658806,0.0744830695,0.0182169137,0.01142313549,0.006053982472,0.0021294152,0.0014209371769999999,0.0007371677108999999,0.166666639
0.378,0.16666666666666666,0.05091497632382565,0.121012284,0.0280998167,0.02299684744789384,0.018691452073946922,4.21231618e-12,3.4123277499999998e-12,0.0006621956907061639,0.166503906
0.379,0.16666666666666666,0.052181198337276746,0.0755367912,0.0184950989,0.011710584805,0.0062025271215,0.00200166369,0.001327950585,0.0006919068922,0.166666651
0.38,0.16666666666666666,0.05244832614456056,0.0760025124,0.0186171205,0.01182622427,0.0062643186659999996,0.00194132924,0.001293606592,0.0006723117694,0.166666616
0.381,0.16666666666666666,0.05271566743014722,0.0765499612,0.0187557219,0.011949076630000001,0.006330536754000001,0.0018957911,0.001268527491,0.0006597165174,0.166666598
0.382,0.16666666666666666,0.05298297251224923,0.0771422169,0.0189105907,0.01210290553,0.006414664836,0.00182989326,0.0012259284179999999,0.0006377330144,0.166666229
0.383,0.16666666666666666,0.05325032474874604,0.0773483071,0.0189570233,0.012182130185,0.0064525251525,0.00175733653,0.001175074204,0.0006107906793,0.166666641
0.384,0.16666666666666666,0.053517577781950765,0.0781392966,0.0191820554,0.012386824155,0.0065612265335,0.00168519947,0.001124877762,0.0005851899307,0.166666294
0.385,0.16666666666666666,0.05378485111310789,0.0786061228,0.0192930424,0.012519909960000002,0.006636233209000001,0.00161614374,0.001077590983,0.0005605015251,0.166666625
0.386,0.16666666666666666,0.05405223335241971,0.0791951736,0.01945705,0.012696045874999999,0.0067300237905,0.00153159391,0.001015098375,0.0005273645402000001,0.166665654
0.387,0.16666666666666666,0.05431952531297936,0.0795692818,0.0195502715,0.012785066255000001,0.0067731759855,0.00148326229,0.000986295596,0.0005130822737,0.16666664
0.388,0.16666666666666666,0.05373551647957993,0.111581147,0.0277531902,0.020906701678189386,0.013040253819094693,2.2362123e-10,1.185919785e-09,9.33391819598925e-05,0.166503909
0.389,0.16666666666666666,0.05485417118821814,0.0805839818,0.0198169464,0.013066319015000001,0.0069238428805000005,0.00134076431,0.000891776355,0.00046331410680000004,0.166666113
0.39,0.16666666666666666,0.055121495910890134,0.08119483,0.0199754616,0.013210142650000001,0.0070019482190000005,0.00128613868,0.0008608662559999999,0.00044815242839999994,0.16666656
0.391,0.16666666666666666,0.05538208927463499,0.108614221,0.0285829992,0.0201384384,0.01121103545,0.0,0.0,6.02652744e-05,0.16650391
0.392,0.2,0.05690064782740857,0.0767004752,0.0199371597,0.00926522858,0.004930722278,0.00693755398,0.0045581219,0.0023605749313,0.199999981
0.393,0.2,0.057238430686529874,0.077374791,0.0201220635,0.009480511175,0.0050515385985,0.00683380235,0.004480621445,0.0023193244554,0.199999961
0.394,0.2,0.05757656798767211,0.0780859,0.020333732,0.009730455325,0.0051871675625,0.00668488703,0.0043836328950000005,0.0022723605795000002,0.199999728
0.395,0.2,0.05791474387573936,0.0792566132,0.0206888214,0.009979313825,0.005315185340500001,0.00665292449,0.004366307115,0.0022658617382,0.199999984
0.396,0.2,0.058252726677650656,0.0795837688,0.0207776707,0.010153803940000001,0.005407211360000001,0.00650759188,0.00425793522,0.0022091053372,0.199999591
0.397,0.2,0.05859050850170317,0.080252053,0.0209817076,0.010381815375,0.0055305923995,0.00639584117,0.0041686681960000005,0.0021587454206000002,0.199999959
0.398,0.2,0.058928686137548814,0.0816416585,0.0213930285,0.01072207453,0.005724213293,0.00632220028,0.004122946303,0.0021366873213,0.19999995
0.399,0.2,0.05926683850705715,0.0823788744,0.0216040103,0.01092141471,0.005831571450000001,0.00623138374,0.004068044416,0.0021090083682999998,0.199999963
0.4,0.2,0.05960492305424776,0.0828128875,0.0217362242,0.011106914375000002,0.005924770663500001,0.00610931787,0.003969264488,0.0020564418301,0.199999966
0.401,0.2,0.05994308972482674,0.0833134639,0.0218814932,0.011249816220000002,0.005993382529000001,0.00602190744,0.0039144862409999995,0.0020288053183,0.199999959
0.402,0.2,0.06028140085367472,0.084260021,0.0221599644,0.011522507719999998,0.006145668176999999,0.00592206504,0.0038412347909999997,0.0019901296289,0.199997185
0.403,0.2,0.06061946538887805,0.085192641,0.0224371919,0.011744623985000001,0.0062646312135,0.00584629339,0.003803247503,0.001971641686,0.199999886
0.404,0.2,0.060957865868985064,0.0855682426,0.022533136,0.011886406135,0.0063355332415,0.00574506811,0.003728181263,0.0019337193272,0.199999944
0.405,0.2,0.061296065277908734,0.0869491947,0.0229575565,0.012224302190000001,0.0065248090830000004,0.0056603433,0.00368179651,0.0019097602517,0.19999993
0.406,0.2,0.06163444922615341,0.0873309091,0.0230737974,0.01237469558,0.00659840808,0.00554153408,0.003600499644,0.0018664325266,0.199999945
0.407,0.2,0.061972683493821505,0.0882177958,0.0233279038,0.012629779145,0.006741856019500001,0.00543658633,0.003530678966,0.0018309753407,0.199999932
0.408,0.2,0.062311082484617655,0.0888755255,0.0235190948,0.012814934195,0.0068391318265,0.00534696351,0.003472126352,0.0018000797053,0.19999996
0.409,0.2,0.06264933173861892,0.0896944336,0.0237577357,0.013050406225,0.0069667391985,0.00525391553,0.003404386785,0.001765377502,0.199999945
0.41,0.2,0.06298774385428958,0.0906519539,0.0240503785,0.013331662765,0.0071199507215,0.00514316347,0.0033261946669999997,0.0017250670067999998,0.199999984
0.411,0.2,0.0633261232030739,0.091371558,0.0242612664,0.013546186245,0.0072344591345,0.00504529631,0.003256611976,0.0016888807056,0.19999992
0.412,0.2,0.06366462354681637,0.0921223752,0.0244844727,0.01376708016,0.007351524259,0.00494736774,0.0031875652519999997,0.0016533709328,0.199999981
0.413,0.2,0.06400302661058194,0.0927500484,0.0246582265,0.01389609837,0.007416610547,0.00489693994,0.003165937333,0.001641410339,0.199999929
0.414,0.2,0.06434149450201691,0.0935117578,0.0248881606,0.01412022983,0.007533616073,0.00479349642,0.0030962734,0.001606790146,0.199999868
0.415,0.2,0.06467994555208206,0.0946557736,0.0252300346,0.01444942623,0.007720677479999999,0.00467201802,0.0030158178399999997,0.0015662197097999998,0.199999929
0.416,0.2,0.06501843374035918,0.0952947298,0.0254165835,0.014632216845,0.0078152281425,0.00459000129,0.0029554562260000004,0.0015336194160000002,0.199999904
0.417,0.2,0.06535700475847639,0.0959762313,0.0256108159,0.014792914715,0.0079002934825,0.00452014577,0.0029197197710000003,0.0015138363657000002,0.199999964
0.418,0.2,0.06569549922342063,0.0968732895,0.0258802119,0.015047590585,0.0080374418185,0.00441920829,0.0028510206649999996,0.0014793930372999997,0.199999879
0.419,0.2,0.06513296660654558,0.180263058,0.0491639464,0.0382763725,0.02795906499,0.0,2.35044425e-13,0.0003463164911175222,0.199804687
0.42,0.2,0.0663812786838109,0.0992586148,0.0266179237,0.01572959273,0.008405631173999999,0.00419432872,0.0026818807090000004,0.0013957600346000002,0.199804688
0.421,0.2,0.06672141612366082,0.100839842,0.0270787823,0.016223545825,0.0087084597545,0.00401845335,0.0025577202990000004,0.0013300292762000003,0.199804693
0.422,0.2,0.06705545235883167,0.101854313,0.0273392476,0.016485481985,0.0088613877645,0.00396878611,0.002512297366,0.00131264009,0.199999707
0.423,0.2,0.06738939676092076,0.100309896,0.0269078367,0.016137887665,0.0086251160255,0.00384249797,0.002462654454,0.0012740143054,0.199999974
0.424,0.2,0.067736665180568,0.101274614,0.0271672154,0.0162466779,0.008682544127,0.00385731864,0.002510976918,0.0012968633943,0.199804688
0.425,0.2,0.06808513108543607,0.104847536,0.0282443406,0.01703466138,0.009139424109,0.00383422172,0.002510371779,0.0013125817394,0.199804688
0.426,0.2,0.06840433961154513,0.103009636,0.0276708516,0.016778478065,0.0089703723755,0.00367215973,0.0023514047240000002,0.0012203645469000002,0.199999951
0.427,0.2,0.06874771488739966,0.101467777,0.0271591802,0.016407720335,0.0087239235225,0.00362439081,0.002326642482,0.0012114206075000001,0.199999654
0.428,0.2,0.0690900651988747,0.104150982,0.0280247343,0.01718892407,0.009179135238,0.0034117975,0.002168816399,0.0011245584054000001,0.199804705
0.429,0.2,0.06943115061956467,0.10608435,0.0285746028,0.017581996475,0.0094038227955,0.00344076627,0.002178037506,0.0011349533647,0.199804693
0.43,0.2,0.06978692325372415,0.104364473,0.0281135336,0.017387625315000002,0.009292820796500002,0.00303912961,0.002001168069,0.0010249606557,0.199999965
0.431,0.2,0.07011149568412424,0.109040109,0.0294845676,0.01819623632,0.009739792097,0.00333019278,0.002168077999,0.0011375353091999999,0.199804693
0.432,0.2,0.07044484173524448,0.108734049,0.0293951967,0.01837087466,0.009845570934,0.00303011324,0.001947491118,0.0010107921465999999,0.199804688
0.433,0.2,0.0707754507542785,0.108555738,0.0293103091,0.01830515665,0.009786269815,0.00301380352,0.001935742581,0.0010087618105,0.199999559
0.434,0.2,0.07112568409671337,0.105774163,0.0283766075,0.01757230412,0.00934866395,0.00299255276,0.001970847356,0.0010204108272,0.199994178
0.435,0.2,0.07145709374907717,0.108893513,0.0294318084,0.01851520234,0.009869958803,0.00281804634,0.001765454019,0.0009087891988,0.199992101
0.436,0.2,0.07179439574749287,0.111649161,0.0302238694,0.019270046885,0.0103535039215,0.00257915387,0.001654634857,0.0008581995517999999,0.199999868
0.437,0.2,0.07214956735854497,0.108820793,0.0294529907,0.018458794725,0.009770599053500001,0.00270179775,0.0017184594750000001,0.0008837743756,0.199804692
0.438,0.2,0.07246939804342062,0.111622004,0.0301846453,0.01920862639,0.010265776652,0.00255197118,0.0016235572709999999,0.0008424116107999999,0.199999946
0.439,0.2,0.07280943006443798,0.112566138,0.0304579667,0.0195346055,0.010455585078999999,0.0023967186,0.001511363827,0.0007842683604000001,0.199983284
0.44,0.2,0.07314762017703835,0.114165434,0.0309475175,0.01985223819,0.010636463269,0.002342453,0.001518157482,0.000788002842,0.199999682
0.441,0.2,0.07348544189956685,0.114878981,0.0311575729,0.0200510775,0.010733375013,0.00227995532,0.0014582680590000002,0.0007587548738000001,0.19999997
0.442,0.2,0.07383063293178552,0.117595564,0.0319448535,0.020853572505,0.0112466794525,0.00205122057,0.0013060702410000002,0.0006810397108000001,0.199999805
0.443,0.2,0.0741633742193318,0.116659507,0.0317246917,0.020564532099999998,0.011006238621,0.00204834192,0.0013135900330000002,0.0006811270710000001,0.199999958
0.444,0.2,0.07450447600240465,0.116442201,0.0316735615,0.020473811535,0.0109140914455,0.00202766225,0.0013057489729999998,0.0006771932433999999,0.199999973
0.445,0.2,0.07484103963969546,0.117703967,0.0319946435,0.020858536815000002,0.011160272931500001,0.00189895445,0.001208536562,0.0006269629278,0.199994307
0.446,0.2,0.07518041629291518,0.119630938,0.0325749688,0.02142282868,0.011499123045999999,0.00173096324,0.001090064082,0.000565748677,0.199999708
0.447,0.2,0.07551876016313597,0.119182095,0.0324234182,0.02128003991,0.011388034565,0.0017143977,0.001082786546,0.0005606745416,0.199999979
0.448,0.2,0.07585741192879515,0.120218868,0.0327289243,0.02155244058,0.01154147212,0.00161360928,0.001025973975,0.0005321725815,0.199999222
0.449,0.2,0.07619671961982065,0.120883816,0.0329354468,0.02175971596,0.011648310351999999,0.00150321488,0.000952003319,0.0004935670144000001,0.199999836
0.45,0.2,0.07653871621832425,0.120556529,0.0327209574,0.02164938727,0.011596550914,0.0014867201,0.000951608284,0.0004990295094000001,0.199999944
0.451,0.2,0.07687486602431479,0.122566726,0.0334340925,0.022247943909999998,0.011912403904999999,0.0013037482,0.0008114900940000001,0.00042114336890000003,0.199999922
0.452,0.2,0.07721377949982097,0.123164259,0.0335866385,0.022320623605,0.0119436367325,0.00129946093,0.000827637881,0.00043031886570000003,0.199999686
0.453,0.2,0.07755405266811244,0.122993965,0.0335668021,0.022306670585,0.0119000077275,0.00120294311,0.000771044933,0.0004000278179,0.199999835
0.454,0.2,0.07789941841986026,0.124905931,0.034092756,0.022813820505,0.0122134706995,0.00109290159,0.0006896977340000001,0.00035981109890000003,0.199804688
0.455,0.2,0.07822986112701061,0.125715233,0.0343512207,0.0230772996065,0.012359338282249999,0.000961126307,0.0006032617815,0.00031289631615,0.199999942
0.456,0.2,0.07857436614728139,0.12462138,0.0340046823,0.022820000762,0.012186573988,0.000910681276,0.0005725052489999999,0.00029020401608999995,0.199999392
0.457,0.2,0.07890808756621988,0.126713369,0.0346269232,0.0233440204215,0.012490429194750002,0.000807311817,0.0005098186525,0.00026507203425,0.199999766
0.458,0.2,0.07926070185043987,0.127000453,0.0346460952,0.023379070534999997,0.012502102489499999,0.00080831137,0.0004973300865,0.00026151115365000003,0.199804688
0.459,0.2,0.07958651485810578,0.128820664,0.0352437839,0.0238562417875,0.012776313018749999,0.000658417125,0.0004259965326,0.00022170392849000002,0.199999904
0.46,0.2,0.07992597641292018,0.128415045,0.0350981233,0.023819017395999998,0.012736402584999999,0.000565535828,0.0003498253194,0.0001815060563,0.199998759
0.461,0.2,0.08027025330965681,0.126987329,0.0345951231,0.023397210375,0.0124708980135,0.00060347541,0.0003873976058,0.00020093565353,0.199999928
0.462,0.2,0.08061231197869012,0.132670065,0.0364424146,0.024996985391500002,0.01341964457075,0.000225130037,0.0001349902885,6.999811288999999e-05,0.199804704
0.463,0.2,0.08094364073472826,0.130326794,0.0356326195,0.0243268640415,0.013006872188750001,0.000323067137,0.0002024571325,0.00010449956141000001,0.199999721
0.464,0.2,0.08128065007533555,0.132701804,0.0364001379,0.024959097883,0.0133659841785,0.000166314514,0.0001051670569,5.4798640950000004e-05,0.19999868
0.465,0.2,0.0816207383652999,0.132646399,0.0363762153,0.0249427626225,0.01333326112725,0.000117090595,7.31196072e-05,3.7542814217e-05,0.199999887
0.466,0.2,0.08195985540330282,0.133886861,0.036758857,0.025276823317005,0.0135201369875025,6.82808599e-06,4.529318665e-06,2.4405942375000003e-06,0.199999715
0.467,0.2,0.08230170229981768,0.132623161,0.0362644889,0.0249381027433,0.01332144526765,1.88054134e-05,1.130966957e-05,6.460361498e-06,0.199999928
0.468,0.2,0.08264508021439537,0.131979441,0.0360542106,0.0247580151027,0.01318717056735,1.3735946e-06,8.974809009999999e-07,4.4874045049999997e-07,0.199999866
0.469,0.2,0.08299280141499257,0.130943356,0.0356452456,0.02447892672818,0.013024075320090001,5.08984364e-06,4.49077605e-06,2.499430391e-06,0.199999681
0.47,0.2,0.08334217154143889,0.129991503,0.0353153193,0.024224954745234,0.012855278884616999,1.95489532e-07,1.275926184e-07,6.38176032785e-08,0.199999634
0.471,0.2,0.08369498784399171,0.128996011,0.0349292664,0.023960621221762,0.012698905270881,7.37396476e-07,1.756274648e-06,2.514611204e-06,0.199999955
0.472,0.2,0.08405235404171943,0.127994691,0.0346531315,0.0236872337002815,0.01249023644814075,8.16339437e-07,2.8031674185e-06,1.68046595925e-06,0.199999965
0.473,0.2,0.08440934086825652,0.126985892,0.03417661,0.023432234438913003,0.012379941728456502,4.29382174e-07,3.8100956e-07,2.28139507e-07,0.199998025
0.474,0.2,0.0847712400276422,0.125947603,0.0338575625,0.023154186965615,0.012183451193807501,3.69578877e-06,2.307173669e-06,1.2235626410999998e-06,0.199999771
0.475,0.2,0.08513598161996315,0.12486873,0.0334368901,0.022875919113275002,0.0120269301626375,6.75067345e-06,4.566569414999999e-06,2.4037987835e-06,0.19999998
0.476,0.2,0.08550261535663578,0.123996136,0.0331548204,0.022649483958771498,0.011872975495385749,4.43062457e-07,2.2276288179e-07,1.0539262678949999e-06,0.199999964
0.477,0.2,0.08587217355604049,0.122999854,0.0328350524,0.02238999582782965,0.011697916088914826,4.10843407e-08,2.0542170350006518e-08,5.721397077500326e-08,0.199999961
0.478,0.2,0.08624395327790163,0.121994797,0.0323660779,0.022138087187493,0.0115887246037465,9.41905014e-07,1.363047691e-06,4.0457468055000005e-06,0.199999963
0.479,0.2,0.08661763902763987,0.120992975,0.0320334914,0.021882211707695002,0.011423416080847501,1.00778461e-06,2.613685885e-06,1.6533655115e-06,0.199999322
0.48,0.2,0.0869956969709343,0.119989973,0.0316506342,0.021630073616075,0.011281741028037499,1.28664785e-06,2.121076575e-06,5.4533568175e-06,0.19999903
0.481,0.2,0.08737712124532429,0.118935586,0.0312973209,0.02136526310886,0.01111502070543,1.66894228e-06,1.19044167e-06,7.133567250000001e-07,0.199999789
0.482,0.2,0.0875264527956286,0.117996808,0.0294493439,0.0209588457991534,0.0120135590095767,1.693197e-12,8.46644619365e-13,2.8134403333223097e-06,0.199999811
0.483,0.2,0.08814644595136648,0.116976004,0.0305804991,0.020873243453285,0.0108304869896425,5.25425343e-06,6.981764425000001e-06,1.94140693125e-05,0.199999688
0.484,0.2,0.08854239147228518,0.11598181,0.0302990386,0.02062922668237,0.010692857768185,2.79505526e-06,4.96966958e-06,2.901132266e-06,0.199999292
0.485,0.2,0.08892611660671783,0.114989901,0.029950373,0.0203848850185155,0.01051296844225775,9.93662969e-07,1.2989890615e-06,7.93727256075e-06,0.199999523
0.486,0.2,0.08931817468832207,0.11399579,0.0295088768,0.0201446408421505,0.01041065144307525,8.46675699e-07,1.2660144815e-06,9.8661918575e-07,0.199999615
0.487,0.2,0.08971958214163941,0.112952547,0.0291627871,0.019884513973945,0.0102486646319725,6.26739211e-06,1.0110137814999999e-05,3.91677218075e-05,0.19999993
0.488,0.16666666666666666,0.09046761320522434,0.0119977997,0.00239164949,0.001266011222959,0.0006336302475845,1.69813282e-07,1.9636371300000002e-07,1.612127992e-07,0.16666659
0.489,0.2,0.09051572446947018,0.110997833,0.0284324859,0.019420273959903,0.0099999047399515,4.19360194e-07,9.9170978e-07,6.0359664e-07,0.199999877
0.49,0.2,0.09075398005725788,0.109907162,0.0282386925,0.019089883457369235,0.012478356588684618,5.26153087e-12,2.846707442e-12,9.035606862335372e-05,0.199998759
0.491,0.2,0.09125371038861196,0.10860671,0.0280302363,0.018733641415702832,0.009704254301851416,2.48594335e-10,1.2889734095e-10,2.647250408670475e-06,0.199804678
0.492,0.25,0.09569643962745145,0.132502824,0.0401190034,0.023423658525000002,0.012500860971500001,0.00595089149,0.003527984794,0.0018005291925,0.249999968
0.493,0.25,0.09616642157092505,0.136011159,0.0412867588,0.024229130579999997,0.012955606174999999,0.00589174218,0.0035041005840000003,0.0017920305175000001,0.249999977
0.494,0.25,0.09663727006055674,0.137076204,0.0416549058,0.02456401344,0.013137169416,0.00572941156,0.003406062565,0.0017404565789,0.24999996
0.495,0.25,0.09710838974674427,0.138848418,0.0422794184,0.025073886155,0.0134138422385,0.00557495653,0.0033062110220000002,0.0016900652185000001,0.249999982
0.496,0.25,0.09757942938792076,0.140753445,0.0429066714,0.02551875597,0.013656164799,0.00549057754,0.003264426933,0.0016686684907,0.249999942
0.497,0.25,0.09805085071785613,0.141957663,0.0433464593,0.025863518115,0.0138276760645,0.00535878997,0.003179589202,0.0016232829249,0.24999994
0.498,0.25,0.0985221031639266,0.143877118,0.0439664508,0.026374790425000003,0.014121228286500002,0.00522433653,0.003101748231,0.0015861100598,0.249999832
0.499,0.25,0.09899349900744434,0.145429573,0.0445042875,0.026842583845000004,0.014378538940500002,0.00506345989,0.00299548636,0.0015315740545000002,0.24999989
0.5,0.25,0.0994650556377989,0.147153023,0.045080025,0.027284349615,0.0146197328625,0.00494812769,0.002929579899,0.0014984490624,0.249999954
0.501,0.25,0.09893669495291546,0.14836279,0.0455021777,0.02764305471,0.014809403767,0.00480195146,0.0028383380830000002,0.0014507954135,0.249999915
0.502,0.25,0.09840841944586023,0.150361854,0.0461714671,0.028136770745,0.015080201832500001,0.00469711067,0.002781497629,0.0014226261096,0.249999958
0.503,0.25,0.09788033906230766,0.151745237,0.0466550065,0.02850721214,0.015269887690000001,0.0045732061,0.002708111176,0.0013856833763,0.24999995
0.504,0.25,0.09735217949878808,0.153191656,0.0471425971,0.028950736305,0.015518578682499999,0.00441203293,0.0026015576860000003,0.0013307562623,0.249999848
0.505,0.2,0.09706898726210493,0.0949949387,0.0239047084,0.0156825949401678,0.007951846078083899,5.95196644e-08,5.9484913100000003e-08,4.94905016655e-06,0.199999941
0.506,0.2,0.09750732494629545,0.0939727016,0.0234609547,0.015459362739999993,0.007816276042499997,1.69926818e-17,1.58288538e-17,2.5198879300007916e-05,0.19999895
0.507,0.2,0.09794339852403898,0.0929617892,0.023374317,0.015238168109999489,0.007751034895999744,1.02466781e-15,5.12333905e-16,1.8036338200256166e-05,0.199989913
0.508,0.2,0.09837595574990574,0.0919994702,0.0231168767,0.015029468769999114,0.007781777392999557,1.77372369e-15,8.86861985573458e-16,4.33709460443431e-07,0.199999952
0.509,0.2,0.09879999653250984,0.128053476,0.0344947684,0.008986607180000002,0.0046943397610000005,0.021579669,0.01450125911,0.007424809276999999,0.199998324
0.51,0.2,0.09921904428836088,0.126313234,0.0338162323,0.008651830269999999,0.004505101433999999,0.0213808288,0.014386324700000001,0.007358099875,0.199996249
