Rate,Weight,Time,ell,p,i,N
0.625,0.125,0.12234469597510275,0.03007405,0.00828406,0.00217686,0.125
0.626,0.125,0.12171758533702602,0.03040967,0.00839776,0.0021455,0.125
0.627,0.125,0.12109047445886509,0.03075375,0.00851401,0.00211523,0.125
0.628,0.125,0.12046336352256078,0.03109515,0.00862905,0.00208539,0.125
0.629,0.125,0.11983625295809322,0.03143434,0.00874362,0.00205488,0.125
0.63,0.125,0.11920914224440889,0.03176826,0.00885641,0.00202405,0.125
0.631,0.125,0.11858203177526516,0.03210478,0.00896992,0.0019937,0.125
0.632,0.125,0.11795492088652929,0.03243796,0.00908231,0.00196312,0.125
0.633,0.125,0.11732781035000281,0.03276927,0.00919403,0.00193249,0.125
0.634,0.125,0.11670069948689346,0.03310709,0.0093083,0.00190159,0.125
0.635,0.125,0.11607358893085674,0.03344615,0.00942328,0.00187022,0.125
0.636,0.1111111111111111,0.11575085393751777,0.0306666667,0.00821292677,2.02291623e-13,0.111111111
0.637,0.1111111111111111,0.11608431108323428,0.0296666667,0.0078796554,6.74736783e-15,0.111111111
0.638,0.1111111111111111,0.11642494648681674,0.0286666667,0.00754997312,5.2701083e-15,0.111111111
0.639,0.1111111111111111,0.11677280911035784,0.0276666667,0.00722390434,3.11565986e-14,0.111111111
0.64,0.1111111111111111,0.11712795418451315,0.0266666667,0.00690147697,1.40693249e-22,0.111111111
0.641,0.1111111111111111,0.11749011661433273,0.02628915,0.00678481,0.00334376,0.1111111
0.642,0.1111111111111111,0.11785380908137572,0.02650063,0.00686176,0.00328401,0.11111111
0.643,0.1111111111111111,0.11821756402668927,0.02696211,0.00701932,0.00324659,0.11111111
0.644,0.1111111111111111,0.1185813439987086,0.02723725,0.00711625,0.00319364,0.11111111
0.645,0.1111111111111111,0.11894507608422288,0.02774214,0.00728829,0.00315916,0.11111111
0.646,0.1111111111111111,0.11930883860180799,0.02816313,0.00743318,0.00311738,0.11111111
0.647,0.1111111111111111,0.11967259270904032,0.02852864,0.00755865,0.00307361,0.11111111
0.648,0.1111111111111111,0.11982246401531944,0.02894616,0.00770241,0.00303159,0.11111111
0.649,0.1111111111111111,0.11918622085685744,0.02937413,0.00784953,0.00299047,0.11111111
0.65,0.1111111111111111,0.11854997694490158,0.02974935,0.0079792,0.00294553,0.11111111
0.651,0.1111111111111111,0.11791373508883288,0.03016634,0.00812236,0.00290424,0.11111111
0.652,0.1111111111111111,0.1172774886781136,0.03058547,0.00826573,0.00286408,0.11111111
0.653,0.1111111111111111,0.11664125105634257,0.03095887,0.00839372,0.00282106,0.11111111
0.654,0.1111111111111111,0.11600500442733394,0.03140018,0.00854565,0.00278017,0.11111111
0.655,0.1111111111111111,0.11536876586068198,0.03179271,0.00868265,0.00273343,0.11111111
0.656,0.1111111111111111,0.11473251828988223,0.03220252,0.00882186,0.00269464,0.11111111
0.657,0.1111111111111111,0.11409627539159808,0.03260506,0.00896079,0.00265125,0.11111111
0.658,0.1,0.11416900590378726,0.0377763,0.01052155,0.00010736,0.1
0.659,0.1,0.11445936773803272,0.0380011296,0.0105919821,7.63281203e-05,0.1
0.66,0.1,0.11474972966688553,0.0382213112,0.0106608785,4.51719307e-05,0.1
0.661,0.1,0.11504009182890995,0.0384445919,0.0107308172,1.40419403e-05,0.1
0.662,0.1,0.1153314479608955,0.038,0.0105693192,4.47864158e-15,0.1
0.663,0.1,0.11562882171151664,0.037,0.0102180061,6.62471133e-17,0.1
0.664,0.1,0.11593291712786813,0.036,0.00987005378,2.90557378e-15,0.1
0.665,0.1,0.11624374629817147,0.035,0.0095254684,4.93540455e-16,0.1
0.666,0.1,0.11656132509352157,0.034,0.00918425772,3.36450521e-13,0.1
0.667,0.1,0.11688567410981596,0.033,0.00884643194,8.51212007e-17,0.1
0.668,0.1,0.11702400812724376,0.032,0.00851200389,6.74169368e-14,0.1
0.669,0.1,0.11636197606057158,0.031,0.00818098792,8.48500787e-22,0.1
0.67,0.1,0.1157068029989151,0.03,0.00785340135,1.4814992e-13,0.1
0.671,0.1,0.11505845669669089,0.02924274,0.00760953,0.00378232,0.1
0.672,0.1,0.1144125538256253,0.02971102,0.00777374,0.00372537,0.1
0.673,0.1,0.11376667405137648,0.03017563,0.00793608,0.0036694,0.1
0.674,0.1,0.11312076648580918,0.03068312,0.00811379,0.00361434,0.1
0.675,0.1,0.11247488277372097,0.03108356,0.00825574,0.00355209,0.1
0.676,0.1,0.11182898192406157,0.03164414,0.00845045,0.00350193,0.1
0.677,0.09090909090909091,0.11199970096161457,0.03862981,0.01073442,0.00036226,0.09090909
0.678,0.09090909090909091,0.11228515662805909,0.03889124,0.01081745,0.00032302,0.09090909
0.679,0.09090909090909091,0.11257061136758778,0.03913119,0.01089304,0.0002843,0.09090909
0.68,0.09090909090909091,0.11285606674103031,0.03938511,0.01097344,0.00024529,0.09090909
0.681,0.09090909090909091,0.11314152202813621,0.0396453,0.01105603,0.00020612,0.09090909
0.682,0.09090909090909091,0.11342697700418053,0.0398945,0.01113477,0.00016732,0.09090909
0.683,0.09090909090909091,0.11371243213915666,0.04014937,0.01121553,0.00012824,0.09090909
0.684,0.09090909090909091,0.11399788786111753,0.0403984023,0.0112942291,8.93901259e-05,0.0909090909
0.685,0.09090909090909091,0.11428334293433398,0.040662498,0.0113782258,4.99578806e-05,0.0909090909
0.686,0.09090909090909091,0.1140750147118256,0.0408980134,0.0114521691,1.16513282e-05,0.0909090909
0.687,0.09090909090909091,0.11336212459639972,0.0402727273,0.0112265167,5.41594487e-14,0.0909090909
0.688,0.09090909090909091,0.11265551630151417,0.0392727273,0.0108732127,2.4640057e-13,0.0909090909
0.689,0.09090909090909091,0.11195546271736725,0.0382727273,0.0105231859,3.24170328e-14,0.0909090909
0.69,0.09090909090909091,0.11126196551410208,0.0372727273,0.0101764373,5.50227996e-16,0.0909090909
0.691,0.09090909090909091,0.11057503019532393,0.03627273,0.00983297,0.0,0.09090909
0.692,0.09090909090909091,0.10989466594476108,0.0352727273,0.0094927875,1.10800451e-14,0.0909090909
0.693,0.08333333333333333,0.1093150234821447,0.0390293,0.01081079,0.00066444,0.08333333
0.694,0.08333333333333333,0.1095954737814881,0.03931025,0.01090069,0.00061666,0.08333333
0.695,0.08333333333333333,0.10987592386284631,0.03960178,0.01099401,0.00056938,0.08333333
0.696,0.08333333333333333,0.11015637425334462,0.0398833,0.01108389,0.00052225,0.08333333
0.697,0.08333333333333333,0.11043682423868942,0.04017161,0.01117633,0.00047431,0.08333333
0.698,0.08333333333333333,0.11071727454013575,0.04045357,0.01126648,0.00042679,0.08333333
0.699,0.08333333333333333,0.1109977251099713,0.04073987,0.0113581,0.00037929,0.08333333
0.7,0.08333333333333333,0.11127817525924279,0.04102071,0.01144792,0.00033163,0.08333333
0.701,0.08333333333333333,0.1115586251205336,0.04131745,0.01154313,0.00028397,0.08333333
0.702,0.08333333333333333,0.11109220047968449,0.04159942,0.01163328,0.00023645,0.08333333
0.703,0.08333333333333333,0.11037265043344986,0.041889,0.01172599,0.00018903,0.08333333
0.704,0.08333333333333333,0.10965310085052611,0.04217499,0.01181758,0.00014129,0.08333333
0.705,0.08333333333333333,0.10893355092588948,0.0424603332,0.0119088187,9.39699288e-05,0.0833333333
0.706,0.08333333333333333,0.10821400112636656,0.0427463699,0.0120004162,4.62586871e-05,0.0833333333
0.707,0.08333333333333333,0.1074944511451976,0.0429999817,0.0120805569,7.15580274e-15,0.0833333418
0.708,0.08333333333333333,0.1067783097471344,0.042,0.0117224882,4.17547904e-16,0.0833333333
0.709,0.07692307692307693,0.10701663645492603,0.0398332,0.01102398,0.0008781,0.07692308
0.71,0.07692307692307693,0.1072919906638124,0.04015002,0.01112642,0.00082121,0.07692308
0.711,0.07692307692307693,0.10756734472232518,0.040476,0.01123194,0.00076442,0.07692308
0.712,0.07692307692307693,0.10784269888254817,0.04078411,0.01133136,0.00070772,0.07692308
0.713,0.07692307692307693,0.10811805308842622,0.04110942,0.0114367,0.00065078,0.07692308
0.714,0.07692307692307693,0.10839340736042297,0.0414327,0.0115413,0.00059398,0.07692308
0.715,0.07692307692307693,0.10866876149862174,0.04173593,0.01163889,0.00053784,0.07692308
0.716,0.07692307692307693,0.10829490650922674,0.04205993,0.01174379,0.00048089,0.07692308
0.717,0.07692307692307693,0.10757026095990106,0.04236983,0.01184379,0.00042428,0.07692308
0.718,0.07692307692307693,0.10684561502580689,0.04268996,0.01194726,0.00036769,0.07692308
0.719,0.07692307692307693,0.10612096951719205,0.04299988,0.01204734,0.00031085,0.07692308
0.72,0.07692307692307693,0.10539632359381579,0.0433352,0.01215617,0.00025362,0.07692308
0.721,0.07692307692307693,0.104671677732717,0.04365472,0.01225942,0.00019704,0.07692308
0.722,0.07142857142857142,0.10428400581443943,0.04011668,0.01107606,0.00116255,0.07142857
0.723,0.07142857142857142,0.10455418160869717,0.04047297,0.01119239,0.00109604,0.07142857
0.724,0.07142857142857142,0.10482435793704623,0.04081181,0.01130279,0.00102959,0.07142857
0.725,0.07142857142857142,0.10509453377214532,0.04116637,0.0114183,0.00096379,0.07142857
0.726,0.07142857142857142,0.10536470945673841,0.04151652,0.01153273,0.00089673,0.07142857
0.727,0.07142857142857142,0.10563488551858854,0.04187066,0.01164825,0.00083048,0.07142857
0.728,0.07142857142857142,0.10590506159295428,0.04220816,0.01175817,0.00076409,0.07142857
0.729,0.07142857142857142,0.1052213144305006,0.04256959,0.01187633,0.00069732,0.07142857
0.73,0.07142857142857142,0.10449149050622585,0.04290717,0.01198622,0.00063109,0.07142857
0.731,0.07142857142857142,0.10376166691435086,0.04326744,0.01210394,0.00056447,0.07142857
0.732,0.07142857142857142,0.10303184254614867,0.04361714,0.0122182,0.00049745,0.07142857
0.733,0.07142857142857142,0.10230201863091747,0.04396972,0.01233326,0.00043095,0.07142857
0.734,0.06666666666666667,0.10166522181429509,0.0404608,0.01115281,0.00142291,0.06666667
0.735,0.06666666666666667,0.10193014768508793,0.04084374,0.01127906,0.00134551,0.06666667
0.736,0.06666666666666667,0.10219507333671263,0.04122002,0.01140368,0.00126615,0.06666667
0.737,0.06666666666666667,0.10245999938048019,0.04159048,0.01152448,0.00119251,0.06666667
0.738,0.06666666666666667,0.10272492495209926,0.04197943,0.01165272,0.00111526,0.06666667
0.739,0.06666666666666667,0.10298985091244643,0.04235311,0.01177551,0.00103885,0.06666667
0.74,0.06666666666666667,0.10279540374663235,0.04272826,0.01189897,0.00096188,0.06666667
0.741,0.06666666666666667,0.10206032931881454,0.04311461,0.01202622,0.00088495,0.06666667
0.742,0.06666666666666667,0.10132525537160916,0.04349316,0.0121508,0.00080812,0.06666667
0.743,0.06666666666666667,0.10059018144890274,0.04387312,0.01227579,0.00073147,0.06666667
0.744,0.06666666666666667,0.09985510685200422,0.04425845,0.01240279,0.00065424,0.06666667
0.745,0.0625,0.09913987840703609,0.04081673,0.01123821,0.00166231,0.0625
0.746,0.0625,0.09939949429522438,0.04122981,0.01137542,0.00157435,0.0625
0.747,0.0625,0.09965910930004626,0.04163879,0.01151116,0.00148663,0.0625
0.748,0.0625,0.09991872507346597,0.04205139,0.01164811,0.00139895,0.0625
0.749,0.0625,0.10017834034481175,0.04245529,0.01178207,0.00131144,0.0625
0.75,0.0625,0.100437956061559,0.04285922,0.01191619,0.00122343,0.0625
0.751,0.0625,0.09969757114395711,0.04327655,0.01205505,0.00113482,0.0625
0.752,0.0625,0.09895718677022444,0.04368151,0.01218924,0.0010477,0.0625
0.753,0.0625,0.09821680193851391,0.04409771,0.0123276,0.00095942,0.0625
0.754,0.0625,0.09747641754836864,0.04451143,0.01246498,0.00087163,0.0625
0.755,0.0625,0.09673603298384688,0.04490718,0.01259619,0.00078405,0.0625
0.756,0.058823529411764705,0.09693990631409183,0.04162629,0.01148072,0.00178884,0.05882353
0.757,0.058823529411764705,0.09719416369540894,0.04204046,0.01161919,0.0016898,0.05882353
0.758,0.058823529411764705,0.09744842163904856,0.04249238,0.01177044,0.00159083,0.05882353
0.759,0.058823529411764705,0.09770267947997992,0.04291084,0.01191024,0.00149215,0.05882353
0.76,0.058823529411764705,0.09751794678450051,0.04335737,0.01205976,0.00139285,0.05882353
0.761,0.058823529411764705,0.09677220564855905,0.04380707,0.01221087,0.00129197,0.05882353
0.762,0.058823529411764705,0.0960264626483007,0.04422622,0.01235051,0.00119453,0.05882353
0.763,0.058823529411764705,0.0952807210076328,0.04465463,0.01249376,0.00109562,0.05882353
0.764,0.058823529411764705,0.09453497898952046,0.04509429,0.01264097,0.00099628,0.05882353
0.765,0.05555555555555555,0.09453001458725953,0.04189211,0.01154523,0.00200734,0.05555556
0.766,0.05555555555555555,0.09477888322035263,0.04235411,0.01170131,0.00189559,0.05555556
0.767,0.05555555555555555,0.0950277496340466,0.04284431,0.01186719,0.00178311,0.05555556
0.768,0.05555555555555555,0.09527661959047659,0.04326322,0.01200764,0.00167452,0.05555556
0.769,0.05555555555555555,0.09486298528322121,0.04376888,0.01217945,0.00155988,0.05555556
0.77,0.05555555555555555,0.09411185267717194,0.04425003,0.01234182,0.00144878,0.05555556
0.771,0.05555555555555555,0.0933607199368102,0.04469581,0.01249184,0.00133878,0.05555556
0.772,0.05555555555555555,0.09260958694627697,0.04515383,0.01264624,0.00122806,0.05555556
0.773,0.05263157894736842,0.09215075104111892,0.04205947,0.01158113,0.00224083,0.05263158
0.774,0.05263157894736842,0.09239451428172984,0.04225478,0.01164988,0.00211159,0.05263158
0.775,0.05263157894736842,0.09263767027746869,0.0430514,0.01191889,0.00199258,0.05263158
0.776,0.05263157894736842,0.09288113957737934,0.04350921,0.01207257,0.00187547,0.05263158
0.777,0.05263157894736842,0.09254945805946829,0.04401055,0.01224401,0.00174903,0.05263158
0.778,0.05263157894736842,0.0917929171483604,0.04452164,0.01241835,0.00162385,0.05263158
0.779,0.05263157894736842,0.09103637646242363,0.04500137,0.01258173,0.00149969,0.05263158
0.78,0.05263157894736842,0.09027983595717405,0.04550651,0.01275352,0.0013762,0.05263158
0.781,0.05,0.09002393966866043,0.0425456,0.01172852,0.00238018,0.05
0.782,0.05,0.09026198758457801,0.04306376,0.0119066,0.00224247,0.05
0.783,0.05,0.09050003776471835,0.04358671,0.01208577,0.00210635,0.05
0.784,0.05,0.09064168580944373,0.04409877,0.01226138,0.00196986,0.05
0.785,0.05,0.0898797361238331,0.04455709,0.01241727,0.00183804,0.05
0.786,0.05,0.08911778098905733,0.04512795,0.01261358,0.00169914,0.05
0.787,0.05,0.08835583381505377,0.04562555,0.01278399,0.00156359,0.05
0.788,0.047619047619047616,0.08788742867032706,0.04281191,0.01180538,0.00255548,0.04761905
0.789,0.047619047619047616,0.08812008098256086,0.04336654,0.01199622,0.00240812,0.04761905
0.79,0.047619047619047616,0.08835273551286954,0.04387671,0.01217233,0.0022597,0.04761905
0.791,0.047619047619047616,0.08842742241268149,0.04441385,0.01235758,0.00211133,0.04761905
0.792,0.047619047619047616,0.08766007513338811,0.04495812,0.01254578,0.00196121,0.04761905
0.793,0.047619047619047616,0.08689272795205405,0.0454955,0.01273144,0.00181179,0.04761905
0.794,0.047619047619047616,0.08612538080456263,0.04603072,0.01291609,0.00166324,0.04761905
0.795,0.045454545454545456,0.08595807497848468,0.04333347,0.01197255,0.00264004,0.04545455
0.796,0.045454545454545456,0.0861853588663325,0.04393203,0.01218105,0.00247576,0.04545455
0.797,0.045454545454545456,0.08641264736241133,0.04445472,0.01236294,0.00231423,0.04545455
0.798,0.045454545454545456,0.08593850178623022,0.04502348,0.01256111,0.00215064,0.04545455
0.799,0.045454545454545456,0.08516578879678427,0.04555653,0.01274536,0.00199273,0.04545455
0.8,0.045454545454545456,0.08439308057166992,0.04615893,0.01295624,0.0018251,0.04545455
0.801,0.043478260869565216,0.08399006821579591,0.04360634,0.01205802,0.00278827,0.04347826
0.802,0.043478260869565216,0.08421204692103426,0.0441267,0.01224058,0.00261388,0.04347826
0.803,0.043478260869565216,0.08443400793595685,0.04473197,0.01245274,0.00243709,0.04347826
0.804,0.043478260869565216,0.08397936868777697,0.04528119,0.01264545,0.00226166,0.04347826
0.805,0.043478260869565216,0.08320133569487875,0.04584609,0.0128427,0.00208861,0.04347826
0.806,0.043478260869565216,0.08242331106863102,0.04647699,0.01306409,0.00191007,0.04347826
0.807,0.041666666666666664,0.08219467002061492,0.04402482,0.01219802,0.00284992,0.04166667
0.808,0.041666666666666664,0.08241138385002642,0.04458822,0.01239673,0.00266263,0.04166667
0.809,0.041666666666666664,0.08258798776506876,0.04523021,0.01262298,0.00247253,0.04166667
0.81,0.041666666666666664,0.08180471139112888,0.04579903,0.01282526,0.00227981,0.04166667
0.811,0.041666666666666664,0.08102141154248237,0.04630517,0.0130007,0.00210446,0.04166667
0.812,0.04,0.08034129769149825,0.04407673,0.01221138,0.0030171,0.04
0.813,0.04,0.08055282189124387,0.04464487,0.01241286,0.00281808,0.04
0.814,0.04,0.08076434662270027,0.04524628,0.01262699,0.00261486,0.04
0.815,0.04,0.08022163214233087,0.04583376,0.01283429,0.00241812,0.04
0.816,0.04,0.07943315561229068,0.04643832,0.01304946,0.00221494,0.04
0.817,0.04,0.07864467526489013,0.04703366,0.01326064,0.00201452,0.04
0.818,0.038461538461538464,0.07884117605215511,0.04485291,0.01248451,0.00290119,0.03846154
0.819,0.038461538461538464,0.07904760018543117,0.04545512,0.01269989,0.00268699,0.03846154
0.82,0.038461538461538464,0.07846788711927219,0.04610514,0.01293329,0.00246713,0.03846154
0.821,0.038461538461538464,0.07767431674421563,0.04669334,0.01314263,0.00225689,0.03846154
0.822,0.037037037037037035,0.07705973683789373,0.04468222,0.0124242,0.0031212,0.03703704
0.823,0.037037037037037035,0.07726119679789117,0.04523619,0.01262118,0.00290557,0.03703704
0.824,0.037037037037037035,0.07735564197814063,0.04587786,0.0128538,0.00267164,0.03703704
0.825,0.037037037037037035,0.07655707193333602,0.04645794,0.01306255,0.00244695,0.03703704
0.826,0.037037037037037035,0.07575850185139187,0.04708342,0.0132873,0.00222036,0.03703704
0.827,0.03571428571428571,0.07560268347239313,0.04515146,0.01259503,0.00305518,0.03571429
0.828,0.03571428571428571,0.07579921820584347,0.04575744,0.01281538,0.00281421,0.03571429
0.829,0.03571428571428571,0.0753044899745156,0.0463665,0.01303486,0.00257913,0.03571429
0.83,0.03571428571428571,0.07450103878720694,0.04698655,0.0132586,0.00234235,0.03571429
0.831,0.034482758620689655,0.07405976669307647,0.04516949,0.01260516,0.00315204,0.03448276
0.832,0.034482758620689655,0.07425152833020124,0.04578994,0.01283177,0.00289935,0.03448276
0.833,0.034482758620689655,0.07392670594206395,0.04638366,0.01304802,0.0026507,0.03448276
0.834,0.034482758620689655,0.07311846842519545,0.04704715,0.01328832,0.00240088,0.03448276
0.835,0.03333333333333333,0.07262136323670484,0.04527553,0.01265059,0.00318269,0.03333333
0.836,0.03333333333333333,0.0728084732442717,0.04590066,0.01287889,0.00292253,0.03333333
0.837,0.03333333333333333,0.07243273995203581,0.04661105,0.01314487,0.00263532,0.03333333
0.838,0.03333333333333333,0.0716196589084026,0.04711715,0.0133235,0.00240377,0.03333333
0.839,0.03225806451612903,0.071277613002075,0.04546209,0.01272715,0.00315179,0.03225807
0.84,0.03225806451612903,0.07146051496878718,0.04601482,0.0129364,0.00286798,0.03225806
0.841,0.03225806451612903,0.0708299935840961,0.0467412,0.0131964,0.00260841,0.03225806
0.842,0.03225806451612903,0.07001259205666654,0.04723952,0.01337991,0.00234667,0.03225806
0.843,0.03125,0.07001973484697131,0.04577055,0.01285037,0.00305443,0.03125
0.844,0.03125,0.06994791608637294,0.04634818,0.01306341,0.00277776,0.03125
0.845,0.03125,0.06912609721614885,0.04701634,0.01331127,0.0024882,0.03125
0.846,0.030303030303030304,0.06866687437376282,0.04508379,0.01261389,0.003208,0.03030303
0.847,0.030303030303030304,0.06883986421044246,0.04610933,0.0129879,0.00289487,0.03030303
0.848,0.030303030303030304,0.06815337509675012,0.04672527,0.01321462,0.00260946,0.03030303
0.849,0.029411764705882353,0.0674179749931796,0.04696558,0.01329439,0.00319826,0.02940967
0.85,0.029411764705882353,0.06756122335802503,0.04600246,0.01296224,0.00295986,0.02941176
0.851,0.029411764705882353,0.06711156394654913,0.04450839,0.01238446,0.00296329,0.02941176
0.852,0.029411764705882353,0.06627542231458566,0.04807625,0.01372564,0.00230894,0.02941176
0.853,0.02857142857142857,0.06636926490758727,0.04401133,0.01223,0.00319623,0.02856914
0.854,0.02857142857142857,0.06597022418370997,0.04650307,0.01316258,0.00268377,0.02857142
0.855,0.02857142857142857,0.06514086556103965,0.04833762,0.01387392,0.00217096,0.02857141
0.856,0.027777777777777776,0.06521620378880358,0.04574052,0.01289457,0.00298071,0.02777778
0.857,0.027777777777777776,0.06476908206486853,0.04636872,0.01313099,0.00265942,0.02777778
0.858,0.02702702702702703,0.06398097857862664,0.04487872,0.01259201,0.00325731,0.027027
0.859,0.02702702702702703,0.0641488247623139,0.04474731,0.01256547,0.0029599,0.02702684
0.86,0.02702702702702703,0.06350181474791028,0.04692158,0.01336816,0.00249022,0.02702703
0.861,0.02631578947368421,0.06296598208830509,0.04620079,0.01310572,0.00301742,0.02631578
0.862,0.02631578947368421,0.06303783917759016,0.0430007,0.01191287,0.00312458,0.02631579
0.863,0.02631578947368421,0.062168485229184695,0.04636418,0.01316577,0.00247722,0.02631579
0.864,0.02564102564102564,0.062336370972976854,0.0334358974,0.00852125168,8.40498842e-16,0.0256410256
0.865,0.02564102564102564,0.061712372585841196,0.04020615,0.01089521,0.00335985,0.02564103
0.866,0.025,0.06097548232275744,0.04507154,0.012725,0.00293783,0.02498292
0.867,0.025,0.061034983098766926,0.04597631,0.01308225,0.00266746,0.025
0.868,0.025,0.060223559986902084,0.04243445,0.01168245,0.00307859,0.025
0.869,0.024390243902439025,0.06006223511399921,0.04502647,0.01272474,0.00290328,0.02439024
0.87,0.024390243902439025,0.05962894879042227,0.04042568,0.01095013,0.00343743,0.02438996
0.871,0.023809523809523808,0.05909159192741746,0.04447071,0.01252225,0.00305318,0.02380952
0.872,0.023809523809523808,0.05884705802575802,0.04583226,0.01304974,0.00257212,0.02380952
0.873,0.023255813953488372,0.05816747774431047,0.04454721,0.01256685,0.0030815,0.0232558
0.874,0.023255813953488372,0.058111707954405414,0.04480333,0.0126752,0.00272677,0.02325581
0.875,0.022727272727272728,0.05728075158784538,0.04384538,0.01232688,0.00314548,0.02272727
0.876,0.022727272727272728,0.057570909696899576,0.04720899,0.01368764,0.00125344,0.02263982
0.877,0.022727272727272728,0.056602487605661035,0.04641686,0.01336725,0.00154359,0.02267948
0.878,0.022222222222222223,0.05652734084742146,0.04468039,0.01268062,0.00267203,0.02222222
0.879,0.022222222222222223,0.05566923641764053,0.0436833,0.01225872,0.00264804,0.02222192
0.88,0.021739130434782608,0.05567680858409366,0.04413158,0.01248722,0.00270413,0.02173913
0.881,0.02127659574468085,0.05484815136054757,0.04258608,0.01190452,0.0031784,0.02127657
0.882,0.02127659574468085,0.05479257736952525,0.04370258,0.01234456,0.00268031,0.02127627
0.883,0.020833333333333332,0.0541022687853316,0.04311418,0.01213908,0.00297678,0.0208333
0.884,0.020833333333333332,0.05387600005601188,0.04270917,0.01198278,0.00273299,0.02083329
0.885,0.02040816326530612,0.05346087838142806,0.03853502,0.01039377,0.00362684,0.02040725
0.886,0.02040816326530612,0.052923770917463496,0.04357718,0.01233988,0.00248296,0.02040816
0.887,0.02,0.05279413652924103,0.04413452,0.01262827,0.00197393,0.01996615
0.888,0.0196078431372549,0.052191306700615656,0.0335645593,0.0086396191,6.26498022e-07,0.0196078431
0.889,0.0196078431372549,0.051838120842741295,0.04034858,0.01112983,0.00299648,0.019606
0.89,0.019230769230769232,0.05128474811987586,0.04170634,0.01167593,0.00292432,0.01923055
0.891,0.019230769230769232,0.0507824046329588,0.04305998,0.01224145,0.00229253,0.01923076
0.892,0.018867924528301886,0.05059850843040084,0.04159931,0.01165652,0.0027541,0.01886782
0.893,0.018518518518518517,0.049974050424206745,0.04081782,0.01139145,0.00294245,0.01851849
0.894,0.018518518518518517,0.04988012005341584,0.04658437,0.01392807,0.00574847,0.01838577
0.895,0.01818181818181818,0.04928786467659676,0.04106364,0.0115007,0.00269336,0.01818179
0.896,0.017857142857142856,0.04875229034110955,0.04119538,0.01159444,0.00270586,0.01785713
0.897,0.017857142857142856,0.04815257245808254,0.04101649,0.01151062,0.00243863,0.01785714
0.898,0.017543859649122806,0.0478890518693666,0.04056181,0.01135573,0.00258142,0.01754386
0.899,0.017241379310344827,0.0476080886777156,0.04052499,0.01136589,0.00264218,0.01724138
0.9,0.01694915254237288,0.04704463970653748,0.03784038,0.01034837,0.00313011,0.01694864
0.901,0.016666666666666666,0.04644511192743661,0.03816285,0.01047127,0.0031673,0.01666667
0.902,0.016666666666666666,0.046092331976347115,0.03920987,0.01089631,0.00259788,0.01666667
0.903,0.01639344262295082,0.04575433800639559,0.03908802,0.01086637,0.00265163,0.01639344
0.904,0.016129032258064516,0.045493316236465985,0.04052062,0.01149668,0.00171821,0.0160981
0.905,0.015873015873015872,0.04491334106585623,0.03843008,0.01064961,0.00278643,0.01587301
0.906,0.015625,0.04441924448734415,0.03692207,0.01005656,0.00312603,0.01562499
0.907,0.015384615384615385,0.04394706493017037,0.03741472,0.01027959,0.00274717,0.01537263
0.908,0.015151515151515152,0.04343434372894854,0.03781551,0.01049211,0.00279038,0.01515148
0.909,0.014925373134328358,0.042969070121057176,0.03744793,0.01034366,0.00289944,0.01492537
0.91,0.014705882352941176,0.04259102635787129,0.03817034,0.01070212,0.00194346,0.0146769
0.911,0.014492753623188406,0.04212277189313162,0.03755828,0.0105156,0.00251539,0.01448978
0.912,0.014285714285714285,0.041645281401033976,0.03593436,0.00980432,0.00302162,0.01428571
0.913,0.014084507042253521,0.041304327959585344,0.03730307,0.01047453,0.00220673,0.0140738
0.914,0.013888888888888888,0.040852100729103426,0.0359329,0.00990138,0.00258351,0.01388283
0.915,0.0136986301369863,0.0404937781652269,0.03279539,0.00864396,0.00338977,0.01369863
0.916,0.013513513513513514,0.0400676307858373,0.03362118,0.00898184,0.00310732,0.01351313
0.917,0.013333333333333334,0.039628223213062974,0.03604253,0.00999487,0.00238718,0.01333063
0.918,0.013157894736842105,0.03919341238194626,0.03572667,0.0098935,0.00123578,0.0131136
0.919,0.012987012987012988,0.038594405801948506,0.03624257,0.01016195,0.0021012,0.01298701
0.92,0.012658227848101266,0.03817707652038563,0.03430566,0.00938022,0.00268027,0.01265805
0.921,0.0125,0.03791360989126184,0.0392304045,0.0119197941,1.1120369e-05,0.0119968689
0.922,0.012345679012345678,0.03726385600644652,0.03337101,0.00902731,0.00245279,0.01233902
0.923,0.012048192771084338,0.036826139180737544,0.03252738,0.00871658,0.00293526,0.01204819
0.924,0.011904761904761904,0.036423348738073215,0.03218311,0.00860505,0.0028177,0.01190476
0.925,0.011627906976744186,0.0358923397391433,0.0323546,0.00872473,0.00241833,0.01161558
0.926,0.011494252873563218,0.035525150206871484,0.03204313,0.00861941,0.00266608,0.01149392
0.927,0.011235955056179775,0.03505383671704521,0.03133296,0.00836939,0.00191529,0.01120591
0.928,0.011111111111111112,0.034572830150428155,0.03146938,0.0084447,0.00262664,0.0111111
0.929,0.010869565217391304,0.03412962838533302,0.03109858,0.00833774,0.00267892,0.0108693
0.93,0.010638297872340425,0.033652949690713994,0.0311782,0.00840707,0.00274091,0.01063738
0.931,0.010526315789473684,0.03318295522913591,0.0302161,0.00803218,0.00265059,0.01052631
0.932,0.010309278350515464,0.0328665211689669,0.03111857,0.00850204,0.00121947,0.01028043
0.933,0.010101010101010102,0.03233155814552471,0.02908711,0.0076515,0.00263389,0.01009683
