Rate,Weight,Time,ell,p,p_x,p_y,N
0.801,0.0442354669289292,0.07650472239317985,0.101690761,0.0223191586,0.01475240455,0.007438111285200001,1.0
0.802,0.04390880806186304,0.07621165342017655,0.101219543,0.0222036813,0.0146641359,0.0073928408365,1.0
0.803,0.0435832884765773,0.07591769292034792,0.100831241,0.0220922032,0.01459226733,0.0073564462491,1.0
0.804,0.04325890471206412,0.07562277448264375,0.100318247,0.0219677617,0.014496171830000001,0.007307575947700001,1.0
0.805,0.0429356533457451,0.07532696981834988,0.0998545526,0.0218483631,0.01440988709,0.0072636460866,1.0
0.806,0.04261353099324199,0.0750302184248435,0.0993966335,0.0217207092,0.01432492345,0.0072205322007,1.0
0.807,0.04229253430815346,0.07473260780571073,0.0990648834,0.021631441,0.014264693430000001,0.007189620869200001,1.0
0.808,0.04197265998183806,0.07443402221360153,0.0985635852,0.0214976328,0.0141715999,0.0071420194817999995,1.0
0.809,0.041653904743203435,0.07413452483177688,0.0980071256,0.0213519761,0.01406797827,0.0070896436234,1.0
0.81,0.041336265358501746,0.07383412790692423,0.0975629346,0.0212357787,0.01398636453,0.0070479407524,1.0
0.811,0.0410197386311311,0.07353282948912858,0.097121371,0.0211196556,0.01390541542,0.007007331819699999,1.0
0.812,0.040704321401443186,0.0732308668037578,0.0966338316,0.0209433869,0.01381576166,0.0069603151431000005,1.0
0.813,0.04039001054655719,0.0729274799300858,0.0961908534,0.0208830761,0.01373488075,0.006920766134099999,1.0
0.814,0.0400768029801783,0.07262344215687319,0.095712075,0.0207557354,0.01364726757,0.0068763385058,1.0
0.815,0.039764695652428426,0.07231850509068014,0.095221005,0.0206202993,0.01355746651,0.0068301052697999996,1.0
0.816,0.03945368554967105,0.07201265968074876,0.0947684534,0.0205064474,0.013475257939999999,0.0067877800648,1.0
0.817,0.039143769694354506,0.07170590206486853,0.094284841,0.0203837967,0.0133872643,0.0067433254308,1.0
0.818,0.03883494514485491,0.07139826915278358,0.0938785529,0.020270168,0.01331425483,0.006707396997,1.0
0.819,0.03852720899532655,0.07108972387520587,0.093432874,0.0201610598,0.01323387836,0.0066640690723,1.0
0.82,0.03822055837555839,0.07078023033938477,0.0929150996,0.0200225915,0.013139863129999999,0.0066178041549999995,1.0
0.821,0.03791499045083679,0.07046988733843712,0.0924990475,0.0199274851,0.01306546274,0.0065796251934,1.0
0.822,0.03761050242181425,0.07015861223380811,0.0919617338,0.0197811177,0.01296812589,0.0065298134463,1.0
0.823,0.03730709152438444,0.06984645415761481,0.0915430704,0.0196744117,0.01289355004,0.0064933909585,1.0
0.824,0.03700475502956336,0.06953338770064325,0.0910359469,0.0195477739,0.01280233827,0.0064464086372,1.0
0.825,0.0367034902433767,0.06921943181096982,0.0905873,0.0194309262,0.01272239885,0.0064059591249,1.0
0.826,0.036403294506753475,0.06890459089416298,0.0900592693,0.0192972917,0.012627610000000001,0.0063586446412,1.0
0.827,0.036104165195425995,0.06858886431860202,0.0896458093,0.0191881949,0.01255466663,0.0063193384375999995,1.0
0.828,0.03580609971983599,0.06827220560961011,0.0891901148,0.0190738485,0.012473890960000001,0.006279650263600001,1.0
0.829,0.03550909552504724,0.0679546756992023,0.0886332772,0.018939013,0.01237424902,0.0062293740346,1.0
0.83,0.03521315009066453,0.06763623494571736,0.0882288633,0.0188209334,0.01230349487,0.0061930800119,1.0
0.831,0.0349182609307591,0.06731691871704915,0.0877461348,0.0187049556,0.01221816042,0.0061502620365,1.0
0.832,0.034624425593800474,0.06699670283931454,0.0872744704,0.0185834253,0.012135094610000001,0.006107969108000001,1.0
0.833,0.034331641662594975,0.06667563199445747,0.0867385644,0.0184641942,0.012040174099999999,0.006059958296099999,1.0
0.834,0.03403990675423082,0.06635362324195944,0.0863354733,0.0183481134,0.01197029934,0.0060235554086,1.0
0.835,0.03374921852002975,0.06603073150056793,0.0858303626,0.0182143686,0.0118815064,0.0059793839736,1.0
0.836,0.033459574645505676,0.0657069746508297,0.0853352582,0.0180899688,0.01179477022,0.0059353009991,1.0
0.837,0.03317097285032983,0.06538231476792677,0.0848928757,0.0179895166,0.011718052770000001,0.0058958488433000006,1.0
0.838,0.03288341088830298,0.06505676862855767,0.0843563444,0.0178526377,0.01162398737,0.0058486472537,1.0
0.839,0.03259688654733471,0.06473033306458598,0.0839234769,0.0177415702,0.011549356390000001,0.0058104102511,1.0
0.84,0.032311397649429516,0.06440306314923722,0.0835024651,0.0176519777,0.011477067340000001,0.0057742181556,1.0
0.841,0.032026942050680234,0.06407480849847856,0.0830200647,0.0175166842,0.01139360034,0.005731823526200001,1.0
0.842,0.03174351764126872,0.06374571918957625,0.0824784136,0.0173840733,0.011299369810000001,0.0056839386433,1.0
0.843,0.03146112234547376,0.06341574481477696,0.0820126183,0.0172605962,0.01121932629,0.0056434965414,1.0
0.844,0.031179754121686633,0.06308490437267919,0.0815417203,0.0171573732,0.01113851179,0.0056024670912,1.0
0.845,0.030899410962434058,0.06275314901452621,0.0810663788,0.0170271612,0.011057059380000001,0.0055614350409,1.0
0.846,0.030620090894409008,0.06242052620461866,0.0805511981,0.0169017595,0.010968487829999998,0.005516309594499999,1.0
0.847,0.030341791978509274,0.06208702749600801,0.0800645745,0.0167898847,0.01088533663,0.0054746683568,1.0
0.848,0.030064512309884,0.0617526326266311,0.0796085843,0.0166713449,0.01080795726,0.005435532283900001,1.0
0.849,0.029788250017988353,0.06141737323268393,0.0791329436,0.0165509023,0.01072716806,0.0053952938723,1.0
0.85,0.02951300326664641,0.06108122735064142,0.0786350877,0.0164276265,0.0106424863,0.0053514678096,1.0
0.851,0.029238770254122633,0.06074422297016054,0.0780615265,0.0162957356,0.01054429753,0.0053026500811,1.0
0.852,0.028965549213201474,0.060406290958800235,0.0776978669,0.0161897093,0.010484365280000001,0.005270607463300001,1.0
0.853,0.02869333841127632,0.0600674819482612,0.0771650465,0.0160664774,0.01039392833,0.0052250842187,1.0
0.854,0.028422136150446985,0.059727799492902384,0.0767114733,0.0159535011,0.01031802099,0.0051878362137,1.0
0.855,0.02815194076762639,0.05938725326439745,0.0762256301,0.0158386861,0.0102364556,0.0051468205643,1.0
0.856,0.027882750634656627,0.05904581229305194,0.0756879961,0.0157080989,0.010145752389999999,0.005100219797399999,1.0
0.857,0.02761456415843452,0.05870352557910749,0.0751870176,0.0155753748,0.01006184957,0.0050574911105999995,1.0
0.858,0.027347379781046895,0.058360318260415406,0.0746960925,0.0154709625,0.00997994065,0.0050165174446,1.0
0.859,0.02708119597991591,0.05801629962488197,0.0742437727,0.0153764492,0.00990513399,0.0049787983768000005,1.0
0.86,0.02681601126795438,0.05767128930937203,0.0737696029,0.0152367109,0.0098265683,0.004938850039,1.0
0.861,0.026551824193732428,0.057325454953961505,0.0732667145,0.0151200848,0.009743070449999999,0.0048966093396,1.0
0.862,0.026288633341652816,0.056978773192297875,0.0728362354,0.0150215211,0.00967264466,0.0048610322419,1.0
0.863,0.026026437332139954,0.056631159808486854,0.0722892449,0.0148851345,0.00958167739,0.0048150109073999995,1.0
0.864,0.02576523482183827,0.0562826971451775,0.0718067198,0.0147676436,0.00950235994,0.004775387459,1.0
0.865,0.02550502450382286,0.055933355207803626,0.0713298843,0.0146597763,0.00942423276,0.004735392119,1.0
0.866,0.025245805107821997,0.0555831396911739,0.0708545358,0.0145331146,0.009346544220000001,0.004696712292,1.0
0.867,0.024987575400451857,0.05523203908552134,0.0703803548,0.014424441,0.00926922254,0.0046570691274,1.0
0.868,0.02473033418546379,0.054880059134761544,0.0698587235,0.0143037729,0.00918372766,0.004614147909,1.0
0.869,0.024474080304004636,0.05452717974536656,0.0693655811,0.0141799824,0.00910346921,0.0045735084595,1.0
0.87,0.024218812634890258,0.054173447719810516,0.0688389762,0.0140547435,0.009017505589999999,0.004530131488799999,1.0
0.871,0.023964530094892855,0.053818826752020946,0.0683691831,0.0139399362,0.00894170928,0.0044918408524,1.0
0.872,0.023711231639042492,0.05346332876783534,0.067852469,0.0138221944,0.00885789019,0.0044494479828,1.0
0.873,0.023458916260943038,0.05310695133998296,0.0673729219,0.0137075175,0.00878073947,0.0044105416587,1.0
0.874,0.023207582993103323,0.05274970744510169,0.0668433174,0.0135792233,0.00869508045,0.0043672775506,1.0
0.875,0.022957230907283705,0.05239155913959621,0.0663491624,0.0134635361,0.00861576773,0.0043271925171,1.0
0.876,0.02270785911485874,0.05203256276065105,0.0658538344,0.013343621,0.00853643329,0.0042870850071,1.0
0.877,0.022459466767196304,0.051672639634572595,0.0653759275,0.0132377494,0.008460339189999999,0.0042488842100999995,1.0
0.878,0.02221205305605393,0.0513118624909034,0.0648666614,0.0131157112,0.00837899395,0.0042074076293,1.0
0.879,0.021965617213992768,0.050950200272516656,0.0643902231,0.0130044357,0.0083035004,0.0041695372676,1.0
0.88,0.02172015851480987,0.05058766200430495,0.0638742692,0.0128844267,0.00822139577,0.0041277818674,1.0
0.881,0.021475676273989403,0.05022423209676906,0.0633909856,0.0127711645,0.00814509927,0.0040896330516,1.0
0.882,0.021232169849172998,0.04985992847417984,0.0628841926,0.0126549642,0.0080649617,0.0040495553865,1.0
0.883,0.020989638640652952,0.049494741251242744,0.0623661864,0.0125336567,0.00798310001,0.0040079810768,1.0
0.884,0.020748082091881125,0.04912868420684173,0.0619152845,0.0124201425,0.00791289105,0.0039725097177,1.0
0.885,0.020507499690005378,0.048761705711795694,0.0613762934,0.0122987846,0.00782787312,0.003929645846,1.0
0.886,0.020267890966425617,0.048393866250767276,0.0608474638,0.0121853602,0.00774479132,0.0038876356770999997,1.0
0.887,0.020029255497374023,0.048025173133558516,0.0602993497,0.0120567509,0.00765866011,0.0038449801829,1.0
0.888,0.019791592904519706,0.04765553377653568,0.0598424481,0.0119527398,0.0075881634,0.003808735645,1.0
0.889,0.019554902855598712,0.047285020259716135,0.0593284475,0.0118258314,0.00750822935,0.0037685408866,1.0
0.89,0.01931918506507047,0.046913640620563093,0.0588288286,0.0117143007,0.00743089368,0.0037296094828,1.0
0.891,0.019084439294801626,0.04654136636738147,0.0583242492,0.0115960431,0.0073529391400000005,0.0036900326565000004,1.0
0.892,0.01885066535477845,0.04616819215122547,0.0578446277,0.0114874957,0.00727936777,0.003653343518,1.0
0.893,0.01861786310384898,0.04579414152365889,0.0573298987,0.0113752103,0.007200113110000001,0.0036130367068000005,1.0
0.894,0.018386032450496123,0.04541920040595917,0.0568175755,0.0112536862,0.00712145495,0.0035733120067,1.0
0.895,0.018155173353643025,0.04504335610946204,0.0563181247,0.0111424405,0.0070451609,0.0035351048756999998,1.0
0.896,0.017925285823492076,0.04466662563653259,0.0558119515,0.0110251275,0.006967941890000001,0.0034963668262000002,1.0
0.897,0.017696369922399046,0.04428903190005418,0.0552486991,0.0108972823,0.0068814663,0.0034529163357,1.0
0.898,0.017468425765783818,0.043910495908657074,0.0547763232,0.0107872417,0.00681026373,0.0034168981663,1.0
0.899,0.017241453523079424,0.043531097360983234,0.0542865074,0.0106716025,0.0067363555,0.0033795513943,1.0
0.9,0.017015453418721,0.04315078622748951,0.0537614373,0.0105579695,0.0066568482800000005,0.0033396256183000003,1.0
0.901,0.01679042573317659,0.04276958727578453,0.053225465,0.0104331046,0.00657579468,0.0032985581902,1.0
0.902,0.01656637080402159,0.04238746690763287,0.0527450324,0.0103317982,0.00650403693,0.0032627051772,1.0
0.903,0.016343289027058974,0.04200445548076268,0.0522503056,0.0102162899,0.00643014682,0.0032255352349,1.0
0.904,0.01612118085748741,0.04162055211271562,0.0517225302,0.0101005787,0.00635105964,0.00318569197,1.0
0.905,0.01590004681111954,0.041235751641287156,0.051206445,0.00998463878,0.0062740923999999995,0.0031469532734699998,1.0
0.906,0.01567988746565284,0.04085003916305899,0.0507176291,0.00987863603,0.006201786925,0.0031103658621700002,1.0
0.907,0.015460703461995667,0.04046341703095661,0.0501779365,0.00975695959,0.006121437955,0.00307020998712,1.0
0.908,0.01524249550565119,0.0400758948314497,0.0496642976,0.00964228467,0.006045512385,0.00303207437666,1.0
0.909,0.015025264368162074,0.039687472132011896,0.0491543537,0.009527107,0.00597040935,0.00299452336799,1.0
0.91,0.01480901088861894,0.03929812563776659,0.0486243481,0.00941394539,0.005892312964999999,0.0029551959867599995,1.0
0.911,0.014593735975236811,0.03890787282104246,0.0481242203,0.00929775679,0.005819202855,0.0029182730998,1.0
0.912,0.014379440606999958,0.038516791453996356,0.0474997961,0.00916494021,0.005726506125,0.00287168699551,1.0
0.913,0.014166125835384086,0.038124621005123774,0.0470838999,0.00907036538,0.00566726832,0.00284184019629,1.0
0.914,0.013953792786154582,0.03773162413745167,0.0465781179,0.00895827863,0.005593910165,0.0028048848943800003,1.0
0.915,0.013742442661248161,0.03733773100170456,0.0460227284,0.00883786907,0.005512921685,0.00276444274286,1.0
0.916,0.013532076740741413,0.036942881749109424,0.0455360104,0.00872759179,0.0054430186549999995,0.0027290073898999997,1.0
0.917,0.013322696384911186,0.03654712062436562,0.0450215754,0.00861877422,0.00536896451,0.0026916785924,1.0
0.918,0.013114303036391974,0.03615047767247639,0.0445026444,0.00849374802,0.0052944209,0.00265434388673,1.0
0.919,0.012906898222435762,0.03575284509257521,0.0439732731,0.00838744479,0.005218465205,0.00261593753017,1.0
0.92,0.012700483557280318,0.03535440044274667,0.0435339409,0.00829005346,0.00515682555,0.00258556111708,1.0
0.921,0.012495060744632136,0.03495485673563571,0.0429428081,0.00816710854,0.0050716826450000006,0.0025422656548700004,1.0
0.922,0.012290631580270902,0.034554477087846,0.042406491,0.00805347283,0.004995386724,0.00250334043942,1.0
0.923,0.012087197954782672,0.034153121664679535,0.0418745003,0.00793734183,0.004919977768,0.00246586601819,1.0
0.924,0.011884761856429648,0.03375086196133971,0.0413600182,0.00782305535,0.004847513978,0.0024297118846699998,1.0
0.925,0.011683325374164878,0.03334764352249542,0.0408369458,0.00771169046,0.004773979451,0.00239255927735,1.0
0.926,0.01148289070080095,0.03294350046423104,0.0403062621,0.0076014079,0.0046995060089999995,0.0023551607144999998,1.0
0.927,0.011283460136342446,0.03253841895750979,0.0397818396,0.00748568524,0.004626218251,0.00231834498206,1.0
0.928,0.011085036091492596,0.03213237624936453,0.0392713152,0.00738053588,0.004555321523,0.00228267670421,1.0
0.929,0.010887621091345473,0.03172542633253221,0.0387153981,0.0072667259,0.004477723867,0.00224377396559,1.0
0.93,0.010691217779275885,0.031317445568287264,0.0381992633,0.00715121093,0.004406471441,0.0022079625309,1.0
0.931,0.01049582892104108,0.030908576687198035,0.0376854552,0.00704801067,0.004335778961,0.00217241544856,1.0
0.932,0.010301457409106098,0.030498699840692332,0.0371705077,0.00693253502,0.00426516035,0.00213711298412,1.0
0.933,0.010108106267211946,0.030087903977813465,0.0366508626,0.00681252011,0.004194083703,0.0021013304150799997,1.0
0.934,0.009915778655200533,0.029676102737521685,0.0360909658,0.00670742588,0.0041172256340000005,0.0020627422238300003,1.0
0.935,0.009724477874115933,0.029263369906924633,0.0355572036,0.0065933313,0.004044563107,0.00202664921036,1.0
0.936,0.009534207371601763,0.02884962892528123,0.0350440221,0.00648801905,0.003975202576,0.00199148374298,1.0
0.937,0.009344970747616282,0.02843494441093835,0.0345141902,0.00637143625,0.00390360548,0.00195550075872,1.0
0.938,0.009156771760489043,0.028019295392459478,0.033958391,0.00625803956,0.0038284769920000003,0.0019174481012000002,1.0
0.939,0.00896961433334474,0.02760261134361093,0.0334497117,0.00615271152,0.0037605390549999996,0.0018837398495899999,1.0
0.94,0.008783502560922944,0.027184996153356965,0.0329061873,0.00604518849,0.00368776439,0.00184746485222,1.0
0.941,0.008598440716824233,0.02676644978788749,0.0324581906,0.00594378731,0.00362915319,0.0018174557647100001,1.0
0.942,0.008414433261217052,0.026346705373347417,0.0318308172,0.00581551374,0.003544756082,0.00177543126615,1.0
0.943,0.008231484849042526,0.025926072809996967,0.0313227759,0.00571326018,0.003477943491,0.00174185787249,1.0
0.944,0.008049600338758277,0.025504442665956698,0.0307877289,0.00560294565,0.003407499225,0.00170655214196,1.0
0.945,0.00786878480166656,0.025081848923603236,0.0302637082,0.0054932863,0.003338867509,0.00167199301576,1.0
0.946,0.007689043531876669,0.024658189721600894,0.0297451737,0.00538332053,0.003271383328,0.00163824307814,1.0
0.947,0.007510382056956865,0.024233505090050116,0.0291900271,0.00527447198,0.003198910253,0.00160201192077,1.0
0.948,0.0073328061493370365,0.023807812769653595,0.0286442052,0.00516844884,0.003128078779,0.001566452451,1.0
0.949,0.007156321838530021,0.02338112070148302,0.0280727261,0.00505261617,0.003053921572,0.0015291327295,1.0
0.95,0.006980935424247158,0.02295337476833092,0.0275853229,0.00495196704,0.00299189211,0.00149798429988,1.0
0.951,0.006806653490492199,0.02252459354822729,0.02702613,0.0048466981,0.0029201207429999996,0.0014619776988099998,1.0
0.952,0.006633482920727595,0.022094752028516206,0.0264967624,0.00473174717,0.002852763377,0.00142838347717,1.0
0.953,0.006461430914218325,0.021663876153862484,0.0259600979,0.0046256271,0.002784714459,0.00139419871685,1.0
0.954,0.006290505003671206,0.021231952547786623,0.0254045455,0.00451993611,0.002714391674,0.0013588120361,1.0
0.955,0.0061207130743022985,0.020798934034092022,0.0248929605,0.00441161231,0.002650431416,0.00132688491595,1.0
0.956,0.005952063384481842,0.020364898918275857,0.0243632616,0.00430256885,0.0025842569599999997,0.00129371302745,1.0
0.957,0.005784564588125544,0.01992974604274877,0.0238058925,0.00419515779,0.002514622963,0.0012587387545399998,1.0
0.958,0.005618225759023519,0.01949356162118704,0.0232733534,0.00409805416,0.0024487183569999998,0.00122563113743,1.0
0.959,0.005453056417324145,0.01905621547757343,0.02271296,0.00398288991,0.002379344293,0.0011909489631399999,1.0
0.96,0.005289066558420417,0.018617809118722992,0.0221662483,0.00387583861,0.002312183142,0.0011573048842,1.0
0.961,0.005126266684521734,0.018178484824821168,0.0216219714,0.00375506346,0.002245700194,0.0011240515821399999,1.0
0.962,0.004964667839235448,0.017737690922512647,0.0211097979,0.00366722907,0.002183833816,0.00109316985541,1.0
0.963,0.004804281645531699,0.017295932439247243,0.0205459383,0.00356076569,0.002115399528,0.00105870970864,1.0
0.964,0.00464512034752136,0.01685305156631927,0.0199799459,0.00345231114,0.002047117337,0.001024443289296,1.0
0.965,0.004487196856547714,0.01640902166147166,0.0194520015,0.00335115621,0.001984181578,0.0009930066885830001,1.0
0.966,0.0043305248021713585,0.01596391039557723,0.0188773487,0.00324517187,0.001915510666,0.000958795254,1.0
0.967,0.0041751185887271775,0.015517528801618566,0.0183529149,0.00314021559,0.001853740976,0.000927670396533,1.0
0.968,0.004020993458249068,0.015070010802399628,0.0178068202,0.00303435402,0.0017895816669999999,0.000895505428214,1.0
0.969,0.0038681655607003527,0.014621320672089645,0.0172630369,0.00293045473,0.001726084561,0.000863709452242,1.0
0.97,0.0037166520326207264,0.014171451874220833,0.0167097679,0.00282777154,0.001661770239,0.000831384732479,1.0
0.971,0.0035664710855123345,0.013720368282024178,0.0161683352,0.00272842763,0.001599303902,0.000800235111142,1.0
0.972,0.0034176421055481564,0.01326803799733124,0.0156005712,0.00262211808,0.0015340275639999998,0.0007675098851099999,1.0
0.973,0.003270185766509347,0.012814494106311339,0.0150604331,0.00252060249,0.001472582483,0.000736787725679,1.0
0.974,0.0031241241582617113,0.012359698775295917,0.0145072717,0.00241775404,0.0014099871630000001,0.0007055499652530001,1.0
0.975,0.0029794809335897277,0.011903616422663514,0.0139671704,0.00231686559,0.0013494412709999998,0.000675156524336,1.0
0.976,0.0028362814768511445,0.011446334524769213,0.0133956367,0.00221302074,0.00128543418,0.000642974835821,1.0
0.977,0.0026945530987403927,0.010987690097122206,0.012867132,0.00211473361,0.001227222435,0.000614133810365,1.0
0.978,0.002554325262515471,0.010527675575860065,0.0122900154,0.00201197059,0.001163561876,0.000582124655353,1.0
0.979,0.002415629848435197,0.010066402923829047,0.0117498309,0.00191744894,0.001104839668,0.0005527854179649999,1.0
0.98,0.0022785014649917557,0.009603711736178099,0.0111914308,0.00181309514,0.001044461732,0.0005225361520029999,1.0
0.981,0.0021429778179794822,0.009139774119797344,0.0106022106,0.0017132133,0.000981033382,0.0004906438994470001,1.0
0.982,0.00200910015176604,0.008674230147984663,0.0100744144,0.00161590381,0.0009253152349999999,0.00046296005248499996,1.0
0.983,0.0018769137817005765,0.008207328611250916,0.0095247185,0.00151634146,0.0008675860269999999,0.00043391688096799995,1.0
0.984,0.0017464687429689897,0.007738997396892393,0.00897534369,0.00142119605,0.000810384471,0.000405342426384,1.0
0.985,0.0016178205902647265,0.007269530797637906,0.00834378292,0.00131764132,0.0007447352271,0.000372501837608,1.0
0.986,0.0014910313957664676,0.006797799923652934,0.00786829649,0.00122953759,0.0006970422895,0.000348669453239,1.0
0.987,0.001366171012349531,0.0063248430766550045,0.00729509021,0.00113079874,0.0006391286273,0.000319656554659,1.0
0.988,0.001243318698466983,0.005850284138076896,0.00673624826,0.0010370517,0.0005835617401,0.0002918536683089,1.0
0.989,0.0011225652472221174,0.005374068230339193,0.00617181859,0.000941882772,0.0005281539142,0.0002641274815074,1.0
