Rate,Weight,Time
0.56,0.17495307659790227,0.12272114414277817
0.561,0.17402379780159405,0.12285819331862848
0.562,0.17310110122867386,0.12299127757649643
0.563,0.17218488295216353,0.12312044815987395
0.564,0.17127504181084213,0.123245755001076
0.565,0.17037147930743066,0.12336724676840605
0.566,0.16947409951155706,0.12348497091114183
0.567,0.16858280896722286,0.12359897370245945
0.568,0.16769751660451834,0.12370930028041273
0.569,0.1668181336553493,0.12381599468707223
0.57,0.16594457357295567,0.12391909990592692
0.571,0.16507675195501537,0.12401865789764026
0.572,0.16421458647013995,0.12411470963425017
0.573,0.16335799678758073,0.12420729513189409
0.574,0.16250690450997646,0.1242964534821373
0.575,0.16166123310898195,0.12438222288197626
0.576,0.16082090786362957,0.12446464066258593
0.577,0.15998585580128202,0.12454374331687416
0.578,0.15915600564104532,0.12461956652590406
0.579,0.1583312877395172,0.12469214518424053
0.58,0.15751163403875457,0.12476151342427423
0.581,0.15669697801634977,0.12482770463957364
0.582,0.1558872546375129,0.1248907515073117
0.583,0.1550824003090611,0.12495068600981236
0.584,0.1542823528352247,0.12500753945525878
0.585,0.1534870513751814,0.12506134249760273
0.586,0.15269643640223812,0.1251121251557128
0.587,0.1519104496645823,0.12515991683179736
0.588,0.15112903414752993,0.12520474632913456
0.589,0.15035213403720024,0.12524664186914214
0.59,0.14957969468555327,0.12528563110781687
0.591,0.14881166257672684,0.12532174115157113
0.592,0.14804798529461505,0.12535499857249452
0.593,0.14728861149163297,0.12538542942306533
0.594,0.14653349085861453,0.12541305925033644
0.595,0.14578257409579407,0.12543791310961808
0.596,0.14503581288482376,0.12546001557767933
0.597,0.1442931598617829,0.12547939076548922
0.598,0.14355456859113563,0.12549606233051663
0.599,0.14281999354059702,0.12551005348860775
0.6,0.1420893900568693,0.1255213870254592
0.601,0.14136271434221126,0.12553008530770224
0.602,0.14063992343180653,0.1255361702936158
0.603,0.1399209751718974,0.1255396635434825
0.604,0.13920582819865296,0.1255405862296024
0.605,0.13849444191774168,0.12553895914597774
0.606,0.13778677648457974,0.1255348027176829
0.607,0.13708279278522809,0.12552813700993112
0.608,0.13638245241791289,0.12551898173685044
0.609,0.13568571767514334,0.12550735626997955
0.61,0.13499255152640532,0.1254932796464956
0.611,0.13430291760140659,0.1254767705771828
0.612,0.1336167801738534,0.12545784745415328
0.613,0.13293410414573759,0.12543652835832822
0.614,0.1322548550321147,0.12541283106668927
0.615,0.1315789989463547,0.12538677305930818
0.616,0.13090650258584707,0.1253583715261638
0.617,0.13023733321814418,0.12532764337375274
0.618,0.12957145866752534,0.1252946052315032
0.619,0.12890884730196717,0.1252592734579975
0.62,0.1282494680205034,0.1252216641470103
0.621,0.12759329024097057,0.125181793133375
0.622,0.1269402838880937,0.12513967599866546
